,id,label,node_type,weight,fan_in,fan_out,sscc,con_cf,con_df,con_zc,con_rf,con_val,McCabe,LOC,n1,n2,N1,N2,H,V,AFO,AFP,VRI,DRI,VMulD,VPlusD
31,86123,AnotherThreadObjectReference (86123),Method,3,0,2,1,0,0,0,0,2,1,5.0,2,4,2,4,10.0,15.509775004326936,0.06896551724137931,0.028029294348501734,0.010728454043736868,0.0,1.010728454043737,0.010728454043736868
32,86223,thread_ (86223),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.0777812918170923,0.0,0.016092681065605303,1.0160926810656052,0.016092681065605303
33,86224,object_id_ (86224),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.0777812918170923,0.0,0.016092681065605303,1.0160926810656052,0.016092681065605303
34,90229,NodeInspectorClient (90229),Method,3,0,2,1,0,0,0,0,2,1,10.0,4,6,8,10,23.509775004326936,59.79470570797252,0.06896551724137931,0.028029294348501734,0.022752054791852785,0.0,1.0227520547918527,0.022752054791852785
35,91043,client_ (91043),Member,1,11,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.259270972723641,0.0,0.17433737821072418,1.1743373782107243,0.17433737821072418
36,91041,is_main_ (91041),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.07063382175822437,0.0,0.03653473539218502,1.036534735392185,0.03653473539218502
37,295040,<lambda>2 (295040),Method,3,0,2,1,0,0,0,0,2,1,15.0,5,3,7,4,16.36452797660028,33.0,0.06896551724137931,0.028029294348501734,0.01689577046967264,0.0,1.0168957704696726,0.01689577046967264
38,86145,~AnotherThreadObjectReference (86145),Method,3,0,2,1,0,0,0,0,2,1,4.0,4,4,4,4,16.0,24.0,0.06896551724137931,0.028029294348501734,0.010728454043736868,0.0,1.010728454043737,0.010728454043736868
39,86160,Call (86160),Method,3,0,2,1,0,0,0,0,2,1,5.0,5,5,6,7,23.21928094887362,43.18506523353571,0.06896551724137931,0.028029294348501734,0.010728454043736868,0.0,1.010728454043737,0.010728454043736868
40,146,get_resource (146),Method,3,0,2,1,0,0,0,0,2,1,3.0,2,2,2,2,4.0,8.0,0.06896551724137931,0.028029294348501734,0.008988704739347108,0.0,1.008988704739347,0.008988704739347108
41,132431,resource_ (132431),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.001788075673956145,1.0017880756739561,0.001788075673956145
42,90268,runMessageLoopOnPause (90268),Method,2,0,1,1,0,0,0,0,1,1,4.0,1,1,1,1,0.0,2.0,0.05172413793103448,0.014014647174250867,0.004023170266401326,0.0,1.0040231702664013,0.004023170266401326
43,91047,waiting_for_resume_ (91047),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.0777812918170923,0.0,0.017433737821072413,1.0174337378210725,0.017433737821072413
44,159,get_async_id (159),Method,2,0,1,1,0,0,0,0,1,1,3.0,1,1,1,1,0.0,2.0,0.05172413793103448,0.014014647174250867,0.006741528554510332,0.0,1.0067415285545103,0.006741528554510332
45,90277,waitForSessionsDisconnect (90277),Method,2,0,1,1,0,0,0,0,1,1,4.0,1,1,1,1,0.0,2.0,0.05172413793103448,0.014014647174250867,0.005610691506656986,0.0,1.005610691506657,0.005610691506656986
46,91049,waiting_for_sessions_disconnect_ (91049),Member,1,5,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.10847336912870172,0.0,0.06732829807988383,1.0673282980798837,0.06732829807988383
47,167,get_trigger_async_id (167),Method,2,0,1,1,0,0,0,0,1,1,3.0,1,1,1,1,0.0,2.0,0.05172413793103448,0.014014647174250867,0.006741528554510332,0.0,1.0067415285545103,0.006741528554510332
48,102569,New (102569),Method,5,0,4,1,0,0,0,0,4,1,13.0,6,10,18,21,48.72905595320056,156.0,0.10344827586206896,0.05605858869700347,0.014248546802952157,0.0,1.014248546802952,0.014248546802952157
49,102633,cb (102633),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.0026821135109342175,1.0026821135109343,0.0026821135109342175
50,102632,cb_data (102632),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.0026821135109342175,1.0026821135109343,0.0026821135109342175
51,102631,env (102631),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.0026821135109342175,1.0026821135109343,0.0026821135109342175
52,122573,kRuntime (122573),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.05995466061144521,0.0,0.013851594003333894,1.013851594003334,0.013851594003333894
53,258217,IsError (258217),Method,2,0,1,1,0,0,0,0,1,1,1.0,1,1,1,1,0.0,2.0,0.05172413793103448,0.014014647174250867,0.002552395361045507,0.0,1.0025523953610456,0.002552395361045507
54,258215,code (258215),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.04934631031354647,0.0,0.009358782990500194,1.0093587829905002,0.009358782990500194
55,295083,InitializeOnThread (295083),Method,9,0,8,1,0,0,0,0,8,1,17.0,3,6,9,14,20.264662506490403,72.90827503317318,0.1724137931034483,0.0420439415227526,0.05220673989724796,0.0,1.052206739897248,0.05220673989724796
56,295735,tracing_loop_ (295735),Member,1,5,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.05781041959378483,0.0,0.014950970584599526,1.0149509705845996,0.014950970584599526
57,90285,waitForFrontend (90285),Method,2,0,1,1,0,0,0,0,1,1,4.0,1,1,1,1,0.0,2.0,0.05172413793103448,0.014014647174250867,0.004023170266401326,0.0,1.0040231702664013,0.004023170266401326
58,91048,waiting_for_frontend_ (91048),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.0777812918170923,0.0,0.017433737821072413,1.0174337378210725,0.017433737821072413
59,139442,<lambda>1 (139442),Method,8,0,1,7,0,0,0,0,1,5,37.0,10,22,58,59,131.32677655889415,585.0,0.15517241379310345,0.014014647174250867,0.008046340532802653,0.0,1.0080463405328026,0.008046340532802653
60,1469,env (1469),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.051854194544728206,0.0,0.011622491880714944,1.0116224918807148,0.011622491880714944
61,90293,maxAsyncCallStackDepthChanged (90293),Method,7,0,2,5,1,0,0,0,2,4,14.0,3,4,4,5,12.754887502163468,25.26619429851844,0.13793103448275862,0.028029294348501734,0.04681468355221543,0.0,1.0468146835522154,0.04681468355221543
62,91040,env_ (91040),Member,1,11,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.23093308662486015,0.0,0.28667555581017123,1.2866755558101712,0.28667555581017123
63,204998,ThrowDataCloneError (204998),Method,2,0,1,1,0,0,0,0,1,1,3.0,0,2,0,2,2.0,2.0,0.05172413793103448,0.014014647174250867,0.0013410567554671088,0.0,1.001341056755467,0.0013410567554671088
64,205474,context_ (205474),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.0013410567554671088,1.001341056755467,0.0013410567554671088
65,205006,WriteHostObject (205006),Method,10,0,7,3,0,0,0,0,7,3,24.0,8,11,21,26,62.05374780501027,199.6525931318485,0.1896551724137931,0.028029294348501734,0.02765041816805207,0.0,1.0276504181680521,0.02765041816805207
66,205473,env_ (205473),Member,1,7,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.051854194544728206,0.0,0.025927097272364107,1.0259270972723642,0.025927097272364107
67,205366,serializer (205366),Member,1,6,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.09393891943227362,0.0,0.11175492139356688,1.111754921393567,0.11175492139356688
68,295124,WriteSuffix (295124),Method,7,0,4,3,1,0,0,0,4,3,16.0,2,4,4,7,10.0,28.43458750793272,0.13793103448275862,0.0420439415227526,0.03337519067846568,0.0,1.0333751906784656,0.03337519067846568
69,295738,stream_mutex_ (295738),Member,1,4,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.08438099895182402,0.0,0.06546801642813932,1.0654680164281394,0.06546801642813932
70,295747,total_traces_ (295747),Member,1,6,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.10769778581349033,0.0,0.05941946803502915,1.059419468035029,0.05941946803502915
71,295699,kTracesPerFile (295699),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.04989134765356182,0.0,0.019784499931584862,1.0197844999315848,0.019784499931584862
72,90327,contextCreated (90327),Method,3,0,1,2,0,0,0,0,1,2,18.0,3,8,14,15,28.75488750216347,100.32351694048162,0.06896551724137931,0.014014647174250867,0.01788075673956145,0.0,1.0178807567395614,0.01788075673956145
73,200924,on_chunk_header (200924),Method,2,0,1,1,0,0,0,0,1,1,4.0,1,1,1,1,0.0,2.0,0.05172413793103448,0.014014647174250867,0.00652460492570484,0.0,1.0065246049257048,0.00652460492570484
74,202349,header_nread_ (202349),Member,1,6,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.12614236189696024,0.0,0.12179262527982368,1.1217926252798236,0.12179262527982368
75,258274,SetMode (258274),Method,2,0,1,1,0,0,0,0,1,1,1.0,1,2,1,2,2.0,4.754887502163468,0.05172413793103448,0.014014647174250867,0.0013410567554671088,0.0,1.001341056755467,0.0013410567554671088
76,258352,mode_ (258352),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.0013410567554671088,1.001341056755467,0.0013410567554671088
77,200933,on_chunk_complete (200933),Method,2,0,1,1,0,0,0,0,1,1,4.0,1,1,1,1,0.0,2.0,0.05172413793103448,0.014014647174250867,0.00652460492570484,0.0,1.0065246049257048,0.00652460492570484
78,86249,Connect (86249),Method,5,0,3,2,0,0,0,0,3,2,5.0,4,6,6,8,23.509775004326936,46.50699332842307,0.10344827586206896,0.0420439415227526,0.01072845404373687,0.0,1.010728454043737,0.01072845404373687
79,86291,thread_ (86291),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.0026821135109342175,1.0026821135109343,0.0026821135109342175
80,86293,session_ (86293),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.051854194544728206,0.0,0.008046340532802652,1.0080463405328026,0.008046340532802652
81,86292,prevent_shutdown_ (86292),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.0026821135109342175,1.0026821135109343,0.0026821135109342175
82,295152,~NodeTraceWriter (295152),Method,9,0,6,3,2,0,0,0,6,3,13.0,5,7,7,9,31.26112492884004,57.3594000115385,0.1724137931034483,0.07007323587125434,0.0878778257144416,0.0,1.0878778257144417,0.0878778257144416
83,295742,fd_ (295742),Member,1,12,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.15880628756964588,0.0,0.150592169247078,1.150592169247078,0.150592169247078
84,252,~CallbackScope (252),Method,5,0,3,2,1,0,0,0,3,2,5.0,3,2,3,3,6.754887502163468,13.931568569324174,0.10344827586206896,0.028029294348501734,0.005364227021868435,0.0,1.0053642270218683,0.005364227021868435
85,132354,try_catch_ (132354),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.026843439587603584,0.0,0.0027769075435451983,1.002776907543545,0.0027769075435451983
86,132353,private_ (132353),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025010754957124626,0.0,0.002587319478323237,1.0025873194783232,0.002587319478323237
87,86278,Dispatch (86278),Method,2,0,1,1,0,0,0,0,1,1,3.0,1,2,2,2,2.0,6.339850002884624,0.05172413793103448,0.014014647174250867,0.0026821135109342175,0.0,1.0026821135109343,0.0026821135109342175
88,258312,MemoryInfo (258312),Method,2,0,1,1,0,0,0,0,1,1,3.0,1,2,1,2,2.0,4.754887502163468,0.05172413793103448,0.014014647174250867,0.0013410567554671088,0.0,1.001341056755467,0.0013410567554671088
89,258356,dictionary_ (258356),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.0013410567554671088,1.001341056755467,0.0013410567554671088
90,102672,This (102672),Method,2,0,1,1,0,0,0,0,1,1,1.0,0,1,0,1,0.0,0.0,0.05172413793103448,0.014014647174250867,0.0013410567554671088,0.0,1.001341056755467,0.0013410567554671088
91,102690,_this (102690),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.0013410567554671088,1.001341056755467,0.0013410567554671088
92,102678,ArgsLength (102678),Method,2,0,1,1,0,0,0,0,1,1,1.0,0,1,0,1,0.0,0.0,0.05172413793103448,0.014014647174250867,0.0013410567554671088,0.0,1.001341056755467,0.0013410567554671088
93,102691,_args_length (102691),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.0013410567554671088,1.001341056755467,0.0013410567554671088
94,86295,CrossThreadInspectorSession (86295),Method,2,0,1,1,0,0,0,0,1,1,10.0,2,4,4,4,10.0,20.67970000576925,0.05172413793103448,0.014014647174250867,0.0026821135109342175,0.0,1.0026821135109343,0.0026821135109342175
95,86334,state_ (86334),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.051854194544728206,0.0,0.005364227021868435,1.0053642270218683,0.005364227021868435
96,90392,contextDestroyed (90392),Method,2,0,1,1,0,0,0,0,1,1,3.0,1,2,1,2,2.0,4.754887502163468,0.05172413793103448,0.014014647174250867,0.013410567554671087,0.0,1.0134105675546712,0.013410567554671087
97,102684,Data (102684),Method,2,0,1,1,0,0,0,0,1,1,1.0,0,1,0,1,0.0,0.0,0.05172413793103448,0.014014647174250867,0.0013410567554671088,0.0,1.001341056755467,0.0013410567554671088
98,102692,_data (102692),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.0013410567554671088,1.001341056755467,0.0013410567554671088
99,90402,quitMessageLoopOnPause (90402),Method,2,0,1,1,0,0,0,0,1,1,3.0,1,1,1,1,0.0,2.0,0.05172413793103448,0.014014647174250867,0.004023170266401326,0.0,1.0040231702664013,0.004023170266401326
100,110884,node_api_symbol_for (110884),Method,6,0,5,1,0,5,0,0,3,1,18.0,10,13,19,28,81.32499728470782,212.60741193467962,0.1206896551724138,0.07007323587125434,0.2765671269878427,0.0,1.2765671269878427,0.2765671269878427
101,122420,napi_set_last_error (122420),Method,1,106,0,1,0,0,0,0,0,1,9.0,3,4,9,7,12.754887502163468,44.91767875292167,0.017241379310344827,1.0,0.0,5.870600994034689,6.870600994034689,5.870600994034689
102,100327,napi_create_string_utf8 (100327),Method,1,1,0,1,0,0,0,0,0,1,9.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.029251501950907335,0.0,0.0035303536837301957,1.0035303536837301,0.0035303536837301957
103,122469,V8LocalValueFromJsValue (122469),Method,1,12,0,1,0,0,0,0,0,1,5.0,6,3,8,7,20.264662506490403,47.548875021634686,0.017241379310344827,0.28410513791165226,0.0,0.6386053491140438,1.6386053491140438,0.6386053491140438
104,122459,JsValueFromV8LocalValue (122459),Method,1,13,0,1,0,0,0,0,0,1,3.0,2,1,2,1,2.0,4.754887502163468,0.017241379310344827,0.32084398678014686,0.0,0.6892307119142973,1.6892307119142973,0.6892307119142973
105,122066,napi_clear_last_error (122066),Method,1,32,0,1,0,0,0,0,0,1,7.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.6573555683994188,0.0,3.468304250200672,4.4683042502006725,3.468304250200672
106,102693,CallbackWrapperBase (102693),Method,3,0,2,1,0,0,0,0,2,1,9.0,4,3,7,4,12.754887502163468,30.880904142633646,0.06896551724137931,0.014014647174250867,0.00357615134791229,0.0,1.0035761513479122,0.00357615134791229
107,102766,_bundle (102766),Member,1,4,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.051854194544728206,0.0,0.008046340532802653,1.0080463405328026,0.008046340532802653
108,201000,Remove (201000),Method,5,0,3,2,1,0,0,0,3,2,9.0,4,2,8,7,10.0,38.77443751081734,0.10344827586206896,0.014014647174250867,0.010579447737573858,0.0,1.0105794477375738,0.010579447737573858
109,90409,runIfWaitingForDebugger (90409),Method,2,0,1,1,0,0,0,0,1,1,3.0,1,1,1,1,0.0,2.0,0.05172413793103448,0.014014647174250867,0.004023170266401326,0.0,1.0040231702664013,0.004023170266401326
110,205097,GetSharedArrayBufferId (205097),Method,8,0,4,4,2,0,0,0,4,3,16.0,7,6,10,14,35.161259458730164,88.81055323538621,0.15517241379310345,0.028029294348501734,0.019088915978721012,0.0,1.019088915978721,0.019088915978721012
111,205476,seen_shared_array_buffers_ (205476),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.034265812341043374,0.0,0.005317108811541214,1.0053171088115411,0.005317108811541214
112,205475,msg_ (205475),Member,1,4,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.08875164618849202,0.0,0.04743622468695263,1.0474362246869526,0.04743622468695263
113,86316,Dispatch (86316),Method,2,0,1,1,0,0,0,0,1,1,4.0,2,4,4,4,10.0,20.67970000576925,0.05172413793103448,0.014014647174250867,0.0026821135109342175,0.0,1.0026821135109343,0.0026821135109342175
114,90417,connectFrontend (90417),Method,5,0,4,1,0,0,0,0,4,1,11.0,8,9,10,12,52.529325012980806,89.92418250750745,0.10344827586206896,0.05605858869700347,0.07339999527160626,0.0,1.0733999952716062,0.07339999527160626
115,91046,next_session_id_ (91046),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.0026821135109342175,1.0026821135109343,0.0026821135109342175
116,91045,channels_ (91045),Member,1,10,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.19340213100466194,0.0,0.15338789700369737,1.1533878970036975,0.15338789700369737
117,135478,napi_create_buffer (135478),Method,17,0,9,8,0,9,0,0,3,6,21.0,10,16,39,48,97.21928094887363,408.938255478275,0.3133552271483306,0.07007323587125434,0.6595465366007195,0.0,1.6595465366007196,0.6595465366007195
118,142398,New (142398),Method,2,2,0,2,0,0,0,0,0,2,29.0,6,8,12,14,39.50977500432694,98.99122797349771,0.034482758620689655,0.048508817838298364,0.0,0.028759156565336577,1.0287591565653367,0.028759156565336577
119,142302,Data (142302),Method,1,3,0,1,0,0,0,0,0,1,3.0,7,4,10,7,27.651484454403228,58.81033751683405,0.017241379310344827,0.07808031234373376,0.0,0.061284711494753265,1.0612847114947532,0.061284711494753265
120,102718,InvokeCallback (102718),Method,4,0,2,2,0,0,0,0,2,2,23.0,6,6,14,11,31.019550008653873,89.62406251802891,0.08620689655172414,0.014014647174250867,0.004470189184890363,0.0,1.0044701891848904,0.004470189184890363
121,86341,SendMessageToFrontend (86341),Method,2,0,1,1,0,0,0,0,1,1,7.0,1,1,1,1,0.0,2.0,0.05172413793103448,0.014014647174250867,0.0013410567554671088,0.0,1.001341056755467,0.0013410567554671088
122,86352,delegate_ (86352),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.025927097272364103,0.0,0.0013410567554671088,1.001341056755467,0.0013410567554671088
123,295239,OpenNewFileForStreaming (295239),Method,12,0,9,3,2,0,0,0,9,3,25.0,8,10,19,23,57.219280948873624,175.1368500605771,0.22413793103448276,0.0420439415227526,0.043936679683347246,0.0,1.0439366796833474,0.043936679683347246
124,295748,file_num_ (295748),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.017241379310344827,0.02014105008185196,0.0,0.004514373294208198,1.0045143732942081,0.004514373294208198
