6842,LOCAL,,NODE_ASYNC_PROVIDER_TYPES ,30,,140,,1,,NODE_ASYNC_PROVIDER_TYPES
6867,LOCAL,,Environment* env,14,,156,env,1,,Environment*
7112,LOCAL,,Environment* env,14,,187,env,1,,Environment*
7199,LOCAL,,HandleScope scope,15,,209,scope,1,,HandleScope
7335,LOCAL,,Isolate* isolate,10,,236,isolate,4,,Isolate*
7342,LOCAL,,DestroyParam* p,15,,237,p,6,,DestroyParam*
7429,LOCAL,,AsyncWrap* wrap,12,,249,wrap,1,,AsyncWrap*
7461,LOCAL,,Environment* env,14,,257,env,1,,Environment*
7469,LOCAL,,double async_id,10,,260,async_id,3,,double
7485,LOCAL,,double trigger_async_id,10,,261,trigger_async_id,5,,double
7516,LOCAL,,Environment* env,14,,267,env,1,,Environment*
7524,LOCAL,,double async_id,10,,268,async_id,3,,double
7560,LOCAL,,Environment* env,14,,275,env,1,,Environment*
7568,LOCAL,,uint32_t index,12,,276,index,3,,uint32_t
7608,LOCAL,,Environment* env,14,,284,env,1,,Environment*
7635,LOCAL,,AsyncWrap* wrap,12,,292,wrap,2,,AsyncWrap*
7655,LOCAL,,double execution_async_id,10,,296,execution_async_id,5,,double
7686,LOCAL,,AsyncWrap* wrap,12,,303,wrap,1,,AsyncWrap*
7739,LOCAL,,HandleScope handle_scope,17,,316,handle_scope,1,,HandleScope
7745,LOCAL,,USE ,8,,317,,3,,USE
7781,LOCAL,,Environment* env,14,,329,env,1,,Environment*
7835,LOCAL,,Isolate* isolate,12,,342,isolate,1,,Isolate*
7891,LOCAL,,Isolate* isolate,10,,357,isolate,1,,Isolate*
7956,LOCAL,,Environment* env,14,,375,env,5,,Environment*
7964,LOCAL,,Isolate* isolate,10,,376,isolate,1,,Isolate*
7971,LOCAL,,HandleScope scope,15,,377,scope,5,,HandleScope
7974,LOCAL,,PropertyAttribute ReadOnlyDontDelete,21,,379,ReadOnlyDontDelete,3,,PropertyAttribute
8625,LOCAL,,NODE_ASYNC_PROVIDER_TYPES ,30,,545,,1,,NODE_ASYNC_PROVIDER_TYPES
8732,LOCAL,,HandleScope handle_scope,17,,598,handle_scope,1,,HandleScope
8773,LOCAL,,NODE_ASYNC_PROVIDER_TYPES ,30,,622,,1,,NODE_ASYNC_PROVIDER_TYPES
8815,LOCAL,,AsyncHooks* async_hooks,13,,642,async_hooks,3,,AsyncHooks*
8835,LOCAL,,HandleScope scope,15,,649,scope,6,,HandleScope
8851,LOCAL,,Local<Value>[4] argv,16,,652,argv,9,,Local<Value>[4]
8875,LOCAL,,TryCatchScope try_catch,17,,659,try_catch,11,,TryCatchScope
8904,LOCAL,,ProviderType provider,16,,669,provider,2,,ProviderType
8908,LOCAL,,async_context context,17,,670,context,4,,async_context
8947,LOCAL,,char[64] buf,8,,686,buf,1,,char[64]
8965,LOCAL,,EscapableHandleScope handle_scope,24,,701,handle_scope,1,,EscapableHandleScope
8977,LOCAL,,TryCatchScope ignore_exceptions,17,,704,ignore_exceptions,4,,TryCatchScope
9086,LOCAL,,BaseObject* obj,19,,56,obj,1,,BaseObject*
9186,LOCAL,,UNLIKELY ,15,,29,,1,,UNLIKELY
9188,LOCAL,,PointerData* metadata,16,,30,metadata,1,,PointerData*
9219,LOCAL,,HandleScope handle_scope,17,,42,handle_scope,1,,HandleScope
9264,LOCAL,,uint16_t kNodeEmbedderId,10,,74,kNodeEmbedderId,4,,uint16_t
9341,LOCAL,,PointerData* metadata,16,,98,metadata,1,,PointerData*
9362,LOCAL,,CHECK ,8,,103,,2,,CHECK
9369,LOCAL,,CHECK ,8,,108,,1,,CHECK
9370,LOCAL,,PointerData* metadata,14,,109,metadata,2,,PointerData*
9379,LOCAL,,unsigned int new_refcount,16,,111,new_refcount,5,,unsigned int
9415,LOCAL,,unsigned int prev_refcount,16,,122,prev_refcount,1,,unsigned int
9442,LOCAL,,BaseObject* self,13,,128,self,1,,BaseObject*
9586,LOCAL,,auto p,17,,1452,p,1,,auto
9604,LOCAL,,const char* addr,19,,1455,addr,2,,char*
9652,LOCAL,,char[] ip,14,,1466,ip,4,,char[]
9701,LOCAL,,Environment* env,14,,1435,env,4,,Environment*
9702,LOCAL,,uint32_t n,12,,1445,n,12,,uint32_t
9710,LOCAL,,ares_addr_port_node* servers,22,,1654,servers,6,,ares_addr_port_node*
9755,LOCAL,,Mutex ares_library_mutex,7,,79,ares_library_mutex,1,,Mutex
9780,LOCAL,,NodeAresTask* task,15,,86,task,1,,NodeAresTask*
9789,LOCAL,,ChannelWrap* channel,14,,87,channel,3,,ChannelWrap*
9864,LOCAL,,ChannelWrap* channel,14,,114,channel,1,,ChannelWrap*
9870,LOCAL,,NodeAresTask* task,15,,115,task,3,,NodeAresTask*
9871,LOCAL,,NodeAresTask lookup_task,16,,117,lookup_task,4,,NodeAresTask
9877,LOCAL,,auto it,8,,119,it,6,,auto
9999,LOCAL,,EscapableHandleScope scope,24,,162,scope,1,,EscapableHandleScope
10016,LOCAL,,uint32_t i,17,,166,i,1,,uint32_t
10078,LOCAL,,size_t offset,10,,177,offset,1,,size_t
10087,LOCAL,,uint32_t i,17,,179,i,1,,uint32_t
10134,LOCAL,,"MaybeStackBuffer<Local<Value>,8> ttls",37,,194,ttls,1,,"MaybeStackBuffer<Local<Value>,8>"
10139,LOCAL,,size_t i,15,,195,i,1,,size_t
10190,LOCAL,,HandleScope handle_scope,15,,209,handle_scope,1,,HandleScope
10196,LOCAL,,hostent* host,10,,210,host,3,,hostent*
10197,LOCAL,,int status,7,,212,status,4,,int
10269,LOCAL,,HostEntPointer ptr,18,,244,ptr,8,,HostEntPointer
10353,LOCAL,,uint32_t offset,14,,266,offset,1,,uint32_t
10362,LOCAL,,uint32_t i,19,,267,i,1,,uint32_t
10376,LOCAL,,auto alias,12,,268,alias,1,,auto
10406,LOCAL,,uint32_t offset,14,,272,offset,1,,uint32_t
10413,LOCAL,,char[] ip,10,,273,ip,3,,char[]
10416,LOCAL,,uint32_t i,19,,274,i,1,,uint32_t
10442,LOCAL,,auto address,12,,276,address,2,,auto
10477,LOCAL,,HandleScope handle_scope,15,,290,handle_scope,1,,HandleScope
10483,LOCAL,,struct ares_mx_reply* mx_start,23,,292,mx_start,3,,ares_mx_reply*
10484,LOCAL,,int status,7,,293,status,4,,int
10499,LOCAL,,uint32_t offset,12,,297,offset,7,,uint32_t
10506,LOCAL,,ares_mx_reply* current,16,,298,current,9,,ares_mx_reply*
10512,LOCAL,,uint32_t i,17,,299,i,1,,uint32_t
10641,LOCAL,,HandleScope handle_scope,15,,325,handle_scope,1,,HandleScope
10647,LOCAL,,struct ares_caa_reply* caa_start,24,,327,caa_start,3,,ares_caa_reply*
10648,LOCAL,,int status,7,,328,status,4,,int
10663,LOCAL,,uint32_t offset,12,,332,offset,7,,uint32_t
10670,LOCAL,,ares_caa_reply* current,17,,333,current,9,,ares_caa_reply*
10676,LOCAL,,uint32_t i,17,,334,i,1,,uint32_t
10809,LOCAL,,HandleScope handle_scope,15,,361,handle_scope,1,,HandleScope
10815,LOCAL,,struct ares_txt_ext* txt_out,22,,363,txt_out,3,,ares_txt_ext*
10816,LOCAL,,int status,7,,365,status,4,,int
10836,LOCAL,,struct ares_txt_ext* current,22,,371,current,8,,ares_txt_ext*
10840,LOCAL,,uint32_t i,12,,372,i,10,,uint32_t
10841,LOCAL,,uint32_t j,19,,372,j,11,,uint32_t
10845,LOCAL,,uint32_t offset,12,,373,offset,13,,uint32_t
11112,LOCAL,,HandleScope handle_scope,15,,425,handle_scope,1,,HandleScope
11118,LOCAL,,struct ares_srv_reply* srv_start,24,,427,srv_start,3,,ares_srv_reply*
11119,LOCAL,,int status,7,,428,status,4,,int
11134,LOCAL,,ares_srv_reply* current,17,,432,current,7,,ares_srv_reply*
11138,LOCAL,,int offset,7,,433,offset,9,,int
11147,LOCAL,,uint32_t i,17,,434,i,1,,uint32_t
11328,LOCAL,,HandleScope handle_scope,15,,467,handle_scope,1,,HandleScope
11334,LOCAL,,ares_naptr_reply* naptr_start,19,,469,naptr_start,3,,ares_naptr_reply*
11335,LOCAL,,int status,7,,470,status,4,,int
11350,LOCAL,,ares_naptr_reply* current,19,,475,current,7,,ares_naptr_reply*
11354,LOCAL,,int offset,7,,476,offset,9,,int
11363,LOCAL,,uint32_t i,17,,477,i,1,,uint32_t
11586,LOCAL,,EscapableHandleScope handle_scope,24,,519,handle_scope,1,,EscapableHandleScope
11593,LOCAL,,const unsigned int ancount,22,,528,ancount,4,,unsigned int
11600,LOCAL,,unsigned char* ptr,16,,529,ptr,6,,unsigned char*
11606,LOCAL,,char* name_temp,7,,530,name_temp,8,,char*
11610,LOCAL,,long temp_len,8,,531,temp_len,10,,long
11611,LOCAL,,int status,7,,532,status,11,,int
11634,LOCAL,,const ares_unique_ptr name,25,,538,name,14,,ares_unique_ptr
11657,LOCAL,,unsigned int i,21,,545,i,1,,unsigned int
11667,LOCAL,,char* rr_name_temp,9,,546,rr_name_temp,1,,char*
11671,LOCAL,,long rr_temp_len,10,,547,rr_temp_len,3,,long
11672,LOCAL,,int status2,9,,548,status2,4,,int
11695,LOCAL,,const ares_unique_ptr rr_name,27,,553,rr_name,7,,ares_unique_ptr
11712,LOCAL,,const int rr_type,15,,560,rr_type,11,,int
11717,LOCAL,,const int rr_len,15,,561,rr_len,13,,int
11732,LOCAL,,char* nsname_temp,11,,566,nsname_temp,1,,char*
11736,LOCAL,,long nsname_temp_len,12,,567,nsname_temp_len,3,,long
11737,LOCAL,,int status3,11,,569,status3,4,,int
11760,LOCAL,,const ares_unique_ptr nsname,29,,575,nsname,7,,ares_unique_ptr
11766,LOCAL,,char* hostmaster_temp,11,,578,hostmaster_temp,10,,char*
11770,LOCAL,,long hostmaster_temp_len,12,,579,hostmaster_temp_len,12,,long
11771,LOCAL,,int status4,11,,580,status4,13,,int
11794,LOCAL,,const ares_unique_ptr hostmaster,29,,586,hostmaster,16,,ares_unique_ptr
11813,LOCAL,,const unsigned int serial,26,,593,serial,20,,unsigned int
11822,LOCAL,,const unsigned int refresh,26,,594,refresh,22,,unsigned int
11831,LOCAL,,const unsigned int retry,26,,595,retry,24,,unsigned int
11840,LOCAL,,const unsigned int expire,26,,596,expire,26,,unsigned int
11849,LOCAL,,const unsigned int minttl,26,,597,minttl,28,,unsigned int
12137,LOCAL,,const int timeout,13,,662,timeout,5,,int
12149,LOCAL,,const int tries,13,,663,tries,7,,int
12161,LOCAL,,Environment* env,14,,664,env,9,,Environment*
12196,LOCAL,,ChannelWrap* channel,14,,683,channel,1,,ChannelWrap*
12243,LOCAL,,auto task,8,,696,task,1,,auto
12285,LOCAL,,struct ares_options options,23,,712,options,1,,ares_options
12317,LOCAL,,int r,7,,720,r,8,,int
12322,LOCAL,,ANY lock,23,,722,lock,1,,ANY
12341,LOCAL,,const int optmask,13,,731,optmask,10,,int
12364,LOCAL,,ANY lock,23,,737,lock,1,,ANY
12413,LOCAL,,int timeout,7,,753,timeout,2,,int
12465,LOCAL,,ares_destroy ,15,,768,,1,,ares_destroy
