,id,label,node_type,weight,fan_in,fan_out,sscc,con_cf,con_df,con_zc,con_rf,con_val,McCabe,LOC,n1,n2,N1,N2,H,V,AFO,AFP,VRI,DRI,VMulD,VPlusD,dc,cc,bc,pg,er,gc,gcd,iFit,ggc,ggcd,cr
387,28231,key (28231),Method,2,0,1,1,0,0,0,0,1,1,1.0,1,1,1,1,0.0,2.0,0.0329470699953208,0.011980882497802398,0.005661410457763688,0.0,1.0056614104577637,0.005661410457763688,0.0007535795026375283,0.0,0.0,0.000500876522866856,0.0,8.0,0.0,0.0,8.0,0.0,0.0006348400203148807
388,28239,value (28239),Method,2,0,1,1,0,0,0,0,1,1,1.0,1,1,1,1,0.0,2.0,0.0329470699953208,0.011980882497802398,0.005661410457763688,0.0,1.0056614104577637,0.005661410457763688,0.0007535795026375283,0.0,0.0,0.000500876522866856,0.0,8.0,0.0,0.0,8.0,0.0,0.0006348400203148807
389,28247,status (28247),Method,2,0,1,1,0,0,1,0,0,1,1.0,1,1,1,1,0.0,2.0,0.0329470699953208,0.011980882497802398,0.0329470699953208,0.0,1.0329470699953207,0.0329470699953208,0.0007535795026375283,0.0,0.0,0.000500876522866856,0.0,55.0,0.0,0.0,55.0,0.0,0.00021161334010496018
390,28299,CompareIterators (28299),Method,11,0,2,9,0,0,0,0,2,7,47.0,8,11,46,47,62.05374780501027,395.0572587502534,0.1317882799812832,0.011980882497802398,0.016196539901027103,0.0,1.016196539901027,0.016196539901027103,0.0007535795026375283,0.0,0.0,0.000500876522866856,0.0,5.0,0.0,0.0,5.0,0.0,0.0012696800406297613
391,28969,BM_LogAndApply (28969),Method,4,0,1,3,0,0,0,0,1,3,51.0,14,33,64,84,219.76797484763543,822.0791500482903,0.054911783325534674,0.011980882497802398,0.003620231407456777,0.0,1.0036202314074567,0.003620231407456777,0.0007535795026375283,0.0,0.0,0.000500876522866856,0.0,3.0,0.0,0.0,3.0,0.0,0.0006348400203148807
392,29342,AppendInternalKey (29342),Method,5,0,4,1,0,0,0,0,4,1,4.0,2,2,7,6,4.0,26.0,0.0658941399906416,0.0359426474934072,0.031863698035543606,0.0,1.0318636980355436,0.031863698035543606,0.002260738507912585,0.0,0.0,0.000500876522866856,0.0,66.0,0.0,0.0,66.0,0.0,0.007618080243778567
393,29373,DebugString (29373),Method,4,0,3,1,0,0,0,0,3,1,10.0,6,5,7,10,27.11941547876375,58.81033751683405,0.054911783325534674,0.0359426474934072,0.02655308169628634,0.0,1.0265530816962865,0.02655308169628634,0.002260738507912585,0.0,0.0,0.000500876522866856,0.0,66.0,0.0,0.0,66.0,0.0,0.005713560182833925
394,29405,DebugString (29405),Method,3,0,1,2,1,0,0,0,1,2,11.0,3,3,3,5,9.509775004326936,20.67970000576925,0.043929426660427734,0.011980882497802398,0.005842077619059982,0.0,1.00584207761906,0.005842077619059982,0.0007535795026375283,0.0,0.0,0.000500876522866856,0.0,6.0,0.0,0.0,6.0,0.0,0.0014812933807347214
395,30049,rep_ (30049),Member,1,8,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.010982356665106933,0.13298779572560665,0.0,0.03067090750006491,1.0306709075000648,0.03067090750006491,0.00452147701582517,0.00452147701582517,0.0,0.003052780546400929,0.000412128348542832,0.0,36.0,2.037847357618607e-14,0.0,36.0,0.040587438632131365
396,29442,Compare (29442),Method,5,0,1,4,0,0,0,0,1,3,4.0,8,6,16,15,39.50977500432694,118.02800258378574,0.0658941399906416,0.011980882497802398,0.0058420776190599814,0.0,1.00584207761906,0.0058420776190599814,0.0007535795026375283,0.0,0.0,0.000500876522866856,0.0,4.0,0.0,0.0,4.0,0.0,0.0006348400203148807
397,29985,user_comparator_ (29985),Member,1,6,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.010982356665106933,0.08865853048373776,0.0,0.018499912460356607,1.0184999124603566,0.018499912460356607,0.003014318010550113,0.003014318010550113,0.0,0.002202145871889572,0.00038269060936120113,0.0,16.0,1.2440947316193142e-14,0.0,16.0,0.02668444218723548
398,29516,FindShortestSeparator (29516),Method,4,0,2,2,1,0,0,0,2,2,18.0,7,8,20,23,43.65148445440323,167.99629561116632,0.054911783325534674,0.011980882497802398,0.0048683980158833184,0.0,1.0048683980158832,0.0048683980158833184,0.0007535795026375283,0.0,0.0,0.000500876522866856,0.0,4.0,0.0,0.0,4.0,0.0,0.0021161334010496025
399,29600,FindShortSuccessor (29600),Method,4,0,2,2,1,0,0,0,2,2,13.0,7,6,17,18,35.161259458730164,129.51539013493823,0.054911783325534674,0.011980882497802398,0.0048683980158833184,0.0,1.0048683980158832,0.0048683980158833184,0.0007535795026375283,0.0,0.0,0.000500876522866856,0.0,4.0,0.0,0.0,4.0,0.0,0.0021161334010496025
400,29668,Name (29668),Method,2,0,1,1,0,0,0,0,1,1,3.0,1,1,1,1,0.0,2.0,0.0329470699953208,0.011980882497802398,0.0021907791071474935,0.0,1.0021907791071476,0.0021907791071474935,0.0007535795026375283,0.0,0.0,0.000500876522866856,0.0,3.0,0.0,0.0,3.0,0.0,0.0006348400203148807
401,30025,user_policy_ (30025),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.010982356665106933,0.06649389786280333,0.0,0.0073025970238249785,1.007302597023825,0.0073025970238249785,0.002260738507912585,0.002260738507912585,0.0,0.001776828534633893,0.00013246982631733885,0.0,9.0,1.183343323538959e-15,0.0,9.0,0.007332402234636871
402,29677,CreateFilter (29677),Method,3,0,1,2,0,0,0,0,1,2,11.0,5,6,8,13,27.11941547876375,72.64806399138324,0.043929426660427734,0.011980882497802398,0.002921038809529991,0.0,1.00292103880953,0.002921038809529991,0.0007535795026375283,0.0,0.0,0.000500876522866856,0.0,3.0,0.0,0.0,3.0,0.0,0.0006348400203148807
403,29717,KeyMayMatch (29717),Method,2,0,1,1,0,0,0,0,1,1,3.0,1,3,1,3,4.754887502163468,8.0,0.0329470699953208,0.011980882497802398,0.0021907791071474935,0.0,1.0021907791071476,0.0021907791071474935,0.0007535795026375283,0.0,0.0,0.000500876522866856,0.0,3.0,0.0,0.0,3.0,0.0,0.0006348400203148807
404,29731,LookupKey (29731),Method,7,0,5,2,1,0,0,0,5,2,18.0,6,10,15,26,48.72905595320056,164.0,0.08785885332085547,0.04792352999120959,0.01947359206353327,0.0,1.0194735920635332,0.01947359206353327,0.003014318010550113,0.0,0.0,0.000500876522866856,0.0,40.0,0.0,0.0,40.0,0.0,0.016082613847976976
405,30261,space_ (30261),Member,1,2,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.010982356665106933,0.033420356441238266,0.0,0.00293627419450146,1.0029362741945014,0.00293627419450146,0.0007535795026375283,0.0007535795026375283,0.0,0.0007247277530014238,0.0001471886959081543,0.0,4.0,1.2689113592798715e-14,0.0,4.0,0.009310986964618248
406,30258,start_ (30258),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.010982356665106933,0.04397194067614494,0.0,0.006277901964910512,1.0062779019649104,0.006277901964910512,0.0015071590052750565,0.0015071590052750565,0.0,0.0008515767834110122,0.00013246982631733885,0.0,12.0,1.369695706476263e-14,0.0,12.0,0.00812595226003047
407,30259,kstart_ (30259),Member,1,5,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.010982356665106933,0.06953115667145673,0.0,0.013745087314260614,1.0137450873142606,0.013745087314260614,0.002260738507912585,0.002260738507912585,0.0,0.001135121674914798,0.00022078304386223142,0.0,24.0,3.2129564178512345e-14,0.0,24.0,0.015997968511934992
408,30260,end_ (30260),Member,1,4,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.010982356665106933,0.07472287242050443,0.0,0.018874564427155027,1.018874564427155,0.018874564427155027,0.003014318010550113,0.003014318010550113,0.0,0.0009933492291629054,0.00017662643508978515,0.0,40.0,3.625732068755733e-14,0.0,40.0,0.015553580497714575
409,29893,InternalKeyEncodingLength (29893),Method,2,0,1,1,0,0,0,0,1,1,3.0,2,1,3,1,2.0,6.339850002884624,0.0329470699953208,0.011980882497802398,0.006826981386763768,0.0,1.0068269813867639,0.006826981386763768,0.0007535795026375283,0.0,0.0,0.000500876522866856,0.0,9.0,0.0,0.0,9.0,0.0,0.0006348400203148807
410,30012,user_comparator (30012),Method,2,0,1,1,0,0,0,0,1,1,1.0,0,1,0,1,0.0,0.0,0.0329470699953208,0.011980882497802398,0.0029210388095299907,0.0,1.00292103880953,0.0029210388095299907,0.0007535795026375283,0.0,0.0,0.000500876522866856,0.0,4.0,0.0,0.0,4.0,0.0,0.0006348400203148807
411,30068,DecodeFrom (30068),Method,2,0,1,1,0,0,0,0,1,1,1.0,1,2,3,3,2.0,9.509775004326936,0.0329470699953208,0.011980882497802398,0.004381558214294987,0.0,1.004381558214295,0.004381558214294987,0.0007535795026375283,0.0,0.0,0.000500876522866856,0.0,6.0,0.0,0.0,6.0,0.0,0.0006348400203148807
412,30085,Encode (30085),Method,3,0,2,1,0,0,0,0,2,1,4.0,2,1,2,2,2.0,6.339850002884624,0.043929426660427734,0.011980882497802398,0.005842077619059982,0.0,1.00584207761906,0.005842077619059982,0.0007535795026375283,0.0,0.0,0.000500876522866856,0.0,6.0,0.0,0.0,6.0,0.0,0.0012696800406297613
413,30097,user_key (30097),Method,2,0,1,1,0,0,0,0,1,1,1.0,0,1,0,1,0.0,0.0,0.0329470699953208,0.011980882497802398,0.004381558214294987,0.0,1.004381558214295,0.004381558214294987,0.0007535795026375283,0.0,0.0,0.000500876522866856,0.0,6.0,0.0,0.0,6.0,0.0,0.0006348400203148807
414,30104,SetFrom (30104),Method,3,0,2,1,0,0,0,0,2,1,4.0,2,2,2,3,4.0,10.0,0.043929426660427734,0.011980882497802398,0.005842077619059982,0.0,1.00584207761906,0.005842077619059982,0.0007535795026375283,0.0,0.0,0.000500876522866856,0.0,6.0,0.0,0.0,6.0,0.0,0.0012696800406297613
415,30117,Clear (30117),Method,2,0,1,1,0,0,0,0,1,1,1.0,1,1,1,1,0.0,2.0,0.0329470699953208,0.011980882497802398,0.004381558214294987,0.0,1.004381558214295,0.004381558214294987,0.0007535795026375283,0.0,0.0,0.000500876522866856,0.0,6.0,0.0,0.0,6.0,0.0,0.0006348400203148807
