,source,target,weight,label
1742,80832,80185,3.0,3.0
1743,80832,80186,3.0,3.0
1744,80832,80189,6.0,6.0
1745,80832,80187,6.0,6.0
1746,80832,80188,9.0,9.0
1747,80832,80190,3.0,3.0
1748,80986,80187,6.0,6.0
1749,80986,80185,3.0,3.0
1750,81035,80188,3.0,3.0
1751,81035,80189,3.0,3.0
1752,81125,81095,3.0,3.0
1753,81163,81095,3.0,3.0
1754,81189,81095,3.0,3.0
1755,81209,81095,3.0,3.0
1756,81209,80189,3.0,3.0
1757,81230,81095,3.0,3.0
1758,81260,81096,3.0,3.0
1759,81260,81097,3.0,3.0
1760,81271,81095,3.0,3.0
1761,81293,81095,3.0,3.0
1762,81402,81401,6.0,6.0
1763,81428,81401,3.0,3.0
1764,81435,81427,3.0,3.0
1765,81441,81427,9.0,9.0
1766,81482,81427,6.0,6.0
1767,81506,81427,3.0,3.0
1768,81527,81427,3.0,3.0
1769,88494,88540,3.0,3.0
1770,88528,88540,3.0,3.0
1771,88542,88541,3.0,3.0
1772,88553,88541,3.0,3.0
1773,88584,88577,3.0,3.0
1774,88590,88577,10.0,10.0
1775,88630,88577,7.0,7.0
1776,88630,88576,3.0,3.0
1777,88630,66611,1.0,1.0
1778,88655,88652,10.0,10.0
1779,88655,88653,6.0,6.0
1780,88678,88652,7.0,7.0
1781,88678,88653,3.0,3.0
1782,88678,88654,3.0,3.0
1783,88692,88653,3.0,3.0
1784,88692,88652,14.0,14.0
1785,88692,88651,9.0,9.0
1786,88776,88765,3.0,3.0
1787,88776,88766,3.0,3.0
1788,88776,88767,3.0,3.0
1789,88787,88766,7.0,7.0
1790,88787,88764,3.0,3.0
1791,88835,88828,10.0,10.0
1792,88846,88828,3.0,3.0
1793,88846,88827,3.0,3.0
1794,88846,66611,1.0,1.0
1795,88882,88828,10.0,10.0
1796,88882,88827,3.0,3.0
1797,88903,88828,7.0,7.0
1798,88903,88827,3.0,3.0
1799,88903,66611,1.0,1.0
1800,88922,88827,3.0,3.0
1801,89013,88828,14.0,14.0
1802,89013,88827,3.0,3.0
1803,89104,89102,3.0,3.0
1804,89104,89103,3.0,3.0
1805,89121,89102,3.0,3.0
1806,89121,89103,3.0,3.0
1807,89402,66611,1.0,1.0
1808,89686,89099,10.0,10.0
1809,89686,89934,3.0,3.0
1810,89686,89100,3.0,3.0
1811,89740,66611,1.0,1.0
1812,90150,90149,3.0,3.0
1813,90172,90149,3.0,3.0
1814,90838,90835,6.0,6.0
1815,90838,90836,3.0,3.0
1816,90838,90837,3.0,3.0
1817,91590,92083,3.0,3.0
1818,91590,92089,10.0,10.0
1819,91590,92084,3.0,3.0
1820,91590,92085,3.0,3.0
1821,91590,92086,3.0,3.0
1822,91590,92087,3.0,3.0
1823,91590,92098,3.0,3.0
1824,91630,92089,7.0,7.0
1825,91630,92098,3.0,3.0
1826,91630,92083,10.0,10.0
1827,91630,92084,10.0,10.0
1828,91630,92085,3.0,3.0
1829,91630,92086,3.0,3.0
1830,91630,92087,3.0,3.0
1831,91685,92083,20.0,20.0
1832,91685,92084,20.0,20.0
1833,91685,92085,6.0,6.0
1834,91685,92086,6.0,6.0
1835,91685,92087,6.0,6.0
1836,91685,92089,7.0,7.0
1837,91685,92098,6.0,6.0
1838,91757,92085,3.0,3.0
1839,91757,92089,7.0,7.0
1840,91757,92098,6.0,6.0
1841,91757,92083,10.0,10.0
1842,91757,92084,13.0,13.0
1843,91867,92085,10.0,10.0
1844,91867,92086,3.0,3.0
1845,91882,92085,16.0,16.0
1846,91882,92087,3.0,3.0
1847,91882,92086,6.0,6.0
1848,91910,92085,12.0,12.0
1849,91910,92083,3.0,3.0
1850,91910,92084,3.0,3.0
1851,91910,92089,7.0,7.0
1852,91910,92098,19.0,19.0
1853,92398,92419,3.0,3.0
1854,92409,92419,3.0,3.0
1855,92474,92463,3.0,3.0
1856,92480,92463,6.0,6.0
1857,92679,92678,17.0,17.0
1858,92696,92678,19.0,19.0
1859,93012,93005,3.0,3.0
1860,93012,93006,3.0,3.0
1861,93264,93254,7.0,7.0
1862,93264,93255,3.0,3.0
1863,93264,93256,3.0,3.0
1864,93264,93257,3.0,3.0
1865,93286,93257,3.0,3.0
1866,93286,93254,3.0,3.0
1867,93307,93257,3.0,3.0
1868,93307,93254,3.0,3.0
1869,93333,93257,3.0,3.0
1870,93333,93254,3.0,3.0
1871,93360,93257,3.0,3.0
1872,93360,93254,3.0,3.0
1873,93387,93257,3.0,3.0
1874,93387,93254,3.0,3.0
1875,93414,93257,3.0,3.0
1876,93414,93254,3.0,3.0
1877,93441,93257,3.0,3.0
1878,93441,93254,3.0,3.0
1879,93468,93257,3.0,3.0
1880,93468,93254,3.0,3.0
1881,93495,93254,7.0,7.0
1882,93495,93257,3.0,3.0
1883,93714,93708,7.0,7.0
1884,93714,93709,3.0,3.0
1885,93714,66661,2.5,2.5
1886,93743,93708,7.0,7.0
1887,93743,93709,3.0,3.0
1888,93743,66661,2.5,2.5
