,id,label,node_type,weight,fan_in,fan_out,sscc,con_cf,con_df,con_zc,con_rf,con_val,McCabe,LOC,n1,n2,N1,N2,H,V,AFO,AFP,VRI,DRI,VMulD,VPlusD,dc,cc,bc,pg,er,gc,gcd,iFit,ggc,ggcd,cr
24,156815,_has_bits_ (156815),Member,1,44,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.19616027800745967,0.0,0.4436168062786432,1.4436168062786432,0.4436168062786432,0.0012518255789693302,0.0012779052785311914,0.0,0.0002859991568168308,0.0007171816004640359,0.0,813.0,3.194359864672376e-12,0.0,812.5635592840205,0.10846267127673195
25,156829,num_output_ (156829),Member,1,5,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.042545480364387434,0.0,0.06790963161484286,1.0679096316148429,0.06790963161484286,0.0006259127894846651,0.0006676403087836429,0.0,0.00014662117233633579,8.171977318852194e-05,0.0,304.5,3.077883076269018e-13,0.0,304.28177964201024,0.01292469159516797
26,156844,biasterm_ (156844),Member,1,7,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.06480694258137228,0.0,0.12126452071859879,1.1212645207185987,0.12126452071859879,0.001043187982474442,0.0010729933534022829,0.0,0.0001533422007271957,0.00011427303394014057,0.0,727.5,5.449417888750304e-13,0.0,727.1362994033504,0.017586972296922354
27,156830,pad_ (156830),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.0250550470103514,0.0,0.03453358284793708,1.0345335828479372,0.03453358284793708,0.00041727519298977677,0.0004694345921134988,0.0,0.00014055928017030295,4.916651243690331e-05,0.0,145.0,1.4890658928961045e-13,0.0,144.85451976134016,0.007810656507448671
28,156831,kernelsize_ (156831),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.0250550470103514,0.0,0.03453358284793708,1.0345335828479372,0.03453358284793708,0.00041727519298977677,0.0004694345921134988,0.0,0.00014055928017030295,4.916651243690331e-05,0.0,145.0,1.4890658928961045e-13,0.0,144.85451976134016,0.007810656507448671
29,156845,group_ (156845),Member,1,7,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.06480694258137228,0.0,0.12126452071859879,1.1212645207185987,0.12126452071859879,0.001043187982474442,0.0010729933534022829,0.0,0.0001533422007271957,0.00011427303394014057,0.0,727.5,5.449417888750304e-13,0.0,727.1362994033504,0.017586972296922354
30,156846,stride_ (156846),Member,1,7,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.06480694258137228,0.0,0.12126452071859879,1.1212645207185987,0.12126452071859879,0.001043187982474442,0.0010729933534022829,0.0,0.0001533422007271957,0.00011427303394014057,0.0,727.5,5.449417888750304e-13,0.0,727.1362994033504,0.017586972296922354
31,5265,V0LayerParameter_PoolMethod_IsValid (5265),Method,2,1,0,2,0,0,0,0,0,2,10.0,0,1,0,1,0.0,0.0,0.007142857142857143,0.018014184560288988,0.0,0.013192649577525407,1.0131926495775254,0.013192649577525407,0.00020863759649488838,0.00020863759649488838,0.0,0.00014166954360937442,5.154266285672949e-05,0.0,28.0,4.586108237020885e-14,0.0,28.0,0.006888888888888889
32,156847,dropout_ratio_ (156847),Member,1,7,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.06480694258137228,0.0,0.12126452071859879,1.1212645207185987,0.12126452071859879,0.001043187982474442,0.0010729933534022829,0.0,0.0001533422007271957,0.00011427303394014057,0.0,727.5,5.449417888750304e-13,0.0,727.1362994033504,0.017586972296922354
33,156848,local_size_ (156848),Member,1,7,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.06480694258137228,0.0,0.12126452071859879,1.1212645207185987,0.12126452071859879,0.001043187982474442,0.0010729933534022829,0.0,0.0001533422007271957,0.00011427303394014057,0.0,727.5,5.449417888750304e-13,0.0,727.1362994033504,0.017586972296922354
34,156849,alpha_ (156849),Member,1,7,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.06480694258137228,0.0,0.12126452071859879,1.1212645207185987,0.12126452071859879,0.001043187982474442,0.0010729933534022829,0.0,0.0001533422007271957,0.00011427303394014057,0.0,727.5,5.449417888750304e-13,0.0,727.1362994033504,0.017586972296922354
35,156850,beta_ (156850),Member,1,7,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.06480694258137228,0.0,0.12126452071859879,1.1212645207185987,0.12126452071859879,0.001043187982474442,0.0010729933534022829,0.0,0.0001533422007271957,0.00011427303394014057,0.0,727.5,5.449417888750304e-13,0.0,727.1362994033504,0.017586972296922354
36,156851,scale_ (156851),Member,1,7,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.06480694258137228,0.0,0.12126452071859879,1.1212645207185987,0.12126452071859879,0.001043187982474442,0.0010729933534022829,0.0,0.0001533422007271957,0.00011427303394014057,0.0,727.5,5.449417888750304e-13,0.0,727.1362994033504,0.017586972296922354
37,156833,batchsize_ (156833),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.0250550470103514,0.0,0.03453358284793708,1.0345335828479372,0.03453358284793708,0.00041727519298977677,0.0004694345921134988,0.0,0.00014055928017030295,4.916651243690331e-05,0.0,145.0,1.4890658928961045e-13,0.0,144.85451976134016,0.007810656507448671
38,156834,cropsize_ (156834),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.0250550470103514,0.0,0.03453358284793708,1.0345335828479372,0.03453358284793708,0.00041727519298977677,0.0004694345921134988,0.0,0.00014055928017030295,4.916651243690331e-05,0.0,145.0,1.4890658928961045e-13,0.0,144.85451976134016,0.007810656507448671
39,156836,mirror_ (156836),Member,1,5,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.042545480364387434,0.0,0.06790963161484286,1.0679096316148429,0.06790963161484286,0.0006259127894846651,0.0006676403087836429,0.0,0.00014662117233633579,8.171977318852194e-05,0.0,304.5,3.077883076269018e-13,0.0,304.28177964201024,0.01292469159516797
40,156852,k_ (156852),Member,1,7,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.06480694258137228,0.0,0.12126452071859879,1.1212645207185987,0.12126452071859879,0.001043187982474442,0.0010729933534022829,0.0,0.0001533422007271957,0.00011427303394014057,0.0,727.5,5.449417888750304e-13,0.0,727.1362994033504,0.017586972296922354
41,156838,rand_skip_ (156838),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.0250550470103514,0.0,0.03453358284793708,1.0345335828479372,0.03453358284793708,0.00041727519298977677,0.0004694345921134988,0.0,0.00014055928017030295,4.916651243690331e-05,0.0,145.0,1.4890658928961045e-13,0.0,144.85451976134016,0.007810656507448671
42,156853,det_fg_threshold_ (156853),Member,1,7,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.06480694258137228,0.0,0.12126452071859879,1.1212645207185987,0.12126452071859879,0.001043187982474442,0.0010729933534022829,0.0,0.0001533422007271957,0.00011427303394014057,0.0,727.5,5.449417888750304e-13,0.0,727.1362994033504,0.017586972296922354
43,156854,det_bg_threshold_ (156854),Member,1,7,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.06480694258137228,0.0,0.12126452071859879,1.1212645207185987,0.12126452071859879,0.001043187982474442,0.0010729933534022829,0.0,0.0001533422007271957,0.00011427303394014057,0.0,727.5,5.449417888750304e-13,0.0,727.1362994033504,0.017586972296922354
44,156855,det_fg_fraction_ (156855),Member,1,7,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.06480694258137228,0.0,0.12126452071859879,1.1212645207185987,0.12126452071859879,0.001043187982474442,0.0010729933534022829,0.0,0.0001533422007271957,0.00011427303394014057,0.0,727.5,5.449417888750304e-13,0.0,727.1362994033504,0.017586972296922354
45,156839,det_context_pad_ (156839),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.0250550470103514,0.0,0.03453358284793708,1.0345335828479372,0.03453358284793708,0.00041727519298977677,0.0004694345921134988,0.0,0.00014055928017030295,4.916651243690331e-05,0.0,145.0,1.4890658928961045e-13,0.0,144.85451976134016,0.007810656507448671
46,156840,new_num_ (156840),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.0250550470103514,0.0,0.03453358284793708,1.0345335828479372,0.03453358284793708,0.00041727519298977677,0.0004694345921134988,0.0,0.00014055928017030295,4.916651243690331e-05,0.0,145.0,1.4890658928961045e-13,0.0,144.85451976134016,0.007810656507448671
47,156841,new_channels_ (156841),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.0250550470103514,0.0,0.03453358284793708,1.0345335828479372,0.03453358284793708,0.00041727519298977677,0.0004694345921134988,0.0,0.00014055928017030295,4.916651243690331e-05,0.0,145.0,1.4890658928961045e-13,0.0,144.85451976134016,0.007810656507448671
48,156842,new_height_ (156842),Member,1,9,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.07562849936289942,0.0,0.14151344535955512,1.1415134453595552,0.14151344535955512,0.001043187982474442,0.0010729933534022829,0.0,0.0001616084173172405,0.0001468262946917592,0.0,727.5,6.853280177955357e-13,0.0,727.1362994033504,0.022117674051308323
49,156835,new_width_ (156835),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.0250550470103514,0.0,0.03453358284793708,1.0345335828479372,0.03453358284793708,0.00041727519298977677,0.0004694345921134988,0.0,0.00014055928017030295,4.916651243690331e-05,0.0,145.0,1.4890658928961045e-13,0.0,144.85451976134016,0.007810656507448671
50,156837,shuffle_images_ (156837),Member,1,5,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.042545480364387434,0.0,0.06790963161484286,1.0679096316148429,0.06790963161484286,0.0006259127894846651,0.0006676403087836429,0.0,0.00014662117233633579,8.171977318852194e-05,0.0,304.5,3.077883076269018e-13,0.0,304.28177964201024,0.01292469159516797
51,156843,concat_dim_ (156843),Member,1,7,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.06480694258137228,0.0,0.12126452071859879,1.1212645207185987,0.12126452071859879,0.001043187982474442,0.0010729933534022829,0.0,0.0001533422007271957,0.00011427303394014057,0.0,727.5,5.449417888750304e-13,0.0,727.1362994033504,0.017586972296922354
52,245826,GetCachedSize (245826),Method,2,0,1,1,0,0,0,0,1,1,1.0,1,1,1,1,0.0,2.0,0.010714285714285714,0.007613247049866773,0.00045271629778672056,0.0,1.0004527162977868,0.00045271629778672056,0.00020863759649488838,0.0,0.0,0.0001350582352349398,0.0,3.0,0.0,0.0,3.0,0.0,8.771929824561404e-05
53,245963,_cached_size_ (245963),Member,1,3,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0035714285714285713,0.04225352112676058,0.0,0.0022635814889336026,1.0022635814889336,0.0022635814889336026,0.0006259127894846651,0.0006259127894846651,0.0,0.0004229981131214999,4.8829891127427935e-05,0.0,12.0,2.812732489824953e-17,0.0,12.0,0.001087719298245614
54,376910,do_nms_sort (376910),Method,11,0,4,7,1,0,0,0,4,5,34.0,9,16,66,68,92.5293250129808,622.276729429813,0.04285714285714286,0.007613247049866773,0.001708850722935231,0.0,1.0017088507229353,0.001708850722935231,0.00020863759649488838,0.0,0.0,0.0001350582352349398,0.0,3.0,0.0,0.0,3.0,0.0,0.00046783625730994154
