,source,target,weight,label
871,89032,89379,3.0,3.0
872,89032,89380,3.0,3.0
873,97226,97379,3.0,3.0
874,97242,96347,3.0,3.0
875,97242,97377,3.0,3.0
876,89064,89080,3.0,3.0
877,293864,293916,3.0,3.0
878,72698,72635,3.0,3.0
879,72698,72637,6.0,6.0
880,72698,72638,3.0,3.0
881,97276,97378,3.0,3.0
882,93181,93451,3.0,3.0
883,89090,89443,3.0,3.0
884,89090,89441,3.0,3.0
885,293890,293916,3.0,3.0
886,80903,80528,3.0,3.0
887,89107,89441,3.0,3.0
888,89107,89442,3.0,3.0
889,89107,89445,3.0,3.0
890,89107,89443,3.0,3.0
891,97301,97377,3.0,3.0
892,93212,93452,3.0,3.0
893,89131,89443,3.0,3.0
894,293938,294037,3.0,3.0
895,89148,89494,3.0,3.0
896,89158,89381,7.0,7.0
897,89158,89494,3.0,3.0
898,89158,89495,7.0,7.0
899,138311,138451,3.0,3.0
900,138311,138456,9.0,9.0
901,138311,132158,3.0,3.0
902,134225,134219,5.5,5.5
903,134225,132167,2.5,2.5
904,72800,73085,6.0,6.0
905,101475,122420,10.0,10.0
906,101475,122459,5.5,5.5
907,101475,122066,2.5,2.5
908,134245,122420,2.5,2.5
909,134245,6130,2.5,2.5
910,89190,89496,3.0,3.0
911,89190,89493,3.0,3.0
912,138347,138451,3.0,3.0
913,138347,138456,10.0,10.0
914,72820,73085,6.0,6.0
915,97396,97942,3.0,3.0
916,97396,97943,18.0,18.0
917,199803,202353,10.0,10.0
918,89219,89495,3.0,3.0
919,89219,89496,3.0,3.0
920,72839,73084,3.0,3.0
921,7304,7183,3.0,3.0
922,7304,7184,6.0,6.0
923,7304,7185,6.0,6.0
924,7304,7186,3.0,3.0
925,72850,73084,3.0,3.0
926,72850,73089,7.0,7.0
927,72850,73087,10.0,10.0
928,72850,73088,6.0,6.0
929,72850,73086,7.0,7.0
930,72850,73085,17.0,17.0
931,138388,138451,3.0,3.0
932,138388,138456,13.0,13.0
933,89234,89497,3.0,3.0
934,89234,89495,6.0,6.0
935,89234,89494,7.0,7.0
936,134293,122420,2.5,2.5
937,134293,6153,2.5,2.5
938,93338,93451,3.0,3.0
939,93371,93451,10.0,10.0
940,89280,89496,3.0,3.0
941,134341,134424,3.0,3.0
942,134341,6130,5.5,5.5
943,89301,89369,3.0,3.0
944,89301,89370,3.0,3.0
945,134363,6153,2.5,2.5
946,134363,134424,3.0,3.0
947,134363,134428,2.5,2.5
948,134363,134433,3.0,3.0
949,134363,137660,1.0,1.0
950,134363,134425,3.0,3.0
951,89312,89369,3.0,3.0
