,source,target,weight,label
6756,377592,365703,4.0,4.0
6757,377592,363301,4.0,4.0
6758,377592,366857,5.5,5.5
6759,377592,325279,5.5,5.5
6760,325279,639235,5.5,5.5
6761,325279,1561,4.0,4.0
6762,325279,1586,4.0,4.0
6763,325279,5178,4.0,4.0
6764,325279,188,2.5,2.5
6765,325279,1580,4.0,4.0
6766,574225,574122,15.0,15.0
6767,574225,573728,3.0,3.0
6768,574225,573820,7.0,7.0
6769,574225,573947,7.0,7.0
6770,574225,573939,7.0,7.0
6771,574225,573943,7.0,7.0
6772,574225,573935,7.0,7.0
6773,148241,156002,7.0,7.0
6774,508697,511106,10.0,10.0
6775,508697,512929,9.0,9.0
6776,279326,460822,4.0,4.0
6777,279326,279176,12.0,12.0
6778,279326,516281,1.0,1.0
6779,516281,516259,6.0,6.0
6780,516281,516263,3.0,3.0
6781,148270,156002,10.0,10.0
6782,246577,247525,3.0,3.0
6783,246577,247651,3.0,3.0
6784,246577,248411,3.0,3.0
6785,246577,248537,3.0,3.0
6786,246577,248663,3.0,3.0
6787,246577,253490,3.0,3.0
6788,246577,253616,3.0,3.0
6789,246577,253742,3.0,3.0
6790,246577,253868,3.0,3.0
6791,246577,248789,3.0,3.0
6792,246577,248915,3.0,3.0
6793,246577,250049,3.0,3.0
6794,148292,156001,3.0,3.0
6795,82757,83063,14.0,14.0
6796,82757,83062,9.0,9.0
6797,279369,279178,7.0,7.0
6798,279369,460822,4.0,4.0
6799,279369,350809,4.0,4.0
6800,279369,325001,1.0,1.0
6801,148306,156002,14.0,14.0
6802,148306,156001,3.0,3.0
6803,377702,350809,4.0,4.0
6804,377702,460822,4.0,4.0
6805,377702,365703,4.0,4.0
6806,377702,363301,4.0,4.0
6807,377702,366857,5.5,5.5
6808,377702,325279,2.5,2.5
6809,148332,156001,3.0,3.0
6810,148332,156002,3.0,3.0
6811,181101,181853,3.0,3.0
6812,279405,350809,4.0,4.0
6813,279405,460822,4.0,4.0
6814,279405,366428,1.0,1.0
6815,279405,325072,4.0,4.0
6816,607090,607150,6.0,6.0
6817,181111,181852,3.0,3.0
6818,246654,254834,3.0,3.0
6819,181119,181849,7.0,7.0
6820,279427,275316,3.0,3.0
6821,279427,279161,2.5,2.5
6822,148356,156001,3.0,3.0
6823,410514,460822,4.0,4.0
6824,312215,75433,38.5,38.5
6825,279455,279157,1.0,1.0
6826,607139,607150,6.0,6.0
6827,279469,460822,4.0,4.0
6828,279469,350809,4.0,4.0
6829,279469,325072,4.0,4.0
6830,279469,363362,4.0,4.0
6831,279469,275316,3.0,3.0
6832,279469,279157,1.0,1.0
6833,279469,279176,3.0,3.0
6834,279469,589498,2.5,2.5
6835,279469,516281,1.0,1.0
6836,279469,441354,2.5,2.5
6837,82878,83063,3.0,3.0
6838,148419,156001,10.0,10.0
6839,148419,156004,3.0,3.0
6840,181192,181853,10.0,10.0
6841,181192,181910,3.0,3.0
6842,181192,181850,6.0,6.0
6843,181192,179865,3.0,3.0
6844,508893,511108,3.0,3.0
6845,508893,512929,3.0,3.0
6846,508893,511145,3.0,3.0
6847,508893,219,3.0,3.0
6848,246764,254834,3.0,3.0
6849,279549,460822,4.0,4.0
6850,279549,350809,4.0,4.0
6851,279549,325072,4.0,4.0
6852,279549,363362,4.0,4.0
6853,279549,366832,4.0,4.0
6854,279549,275316,3.0,3.0
6855,279549,279157,1.0,1.0
6856,279549,589498,7.5,7.5
6857,279549,279176,9.0,9.0
6858,279549,516281,1.0,1.0
6859,82967,83062,3.0,3.0
6860,82967,83063,3.0,3.0
6861,148506,155967,7.0,7.0
6862,541723,541837,2.5,2.5
6863,574972,458518,9.5,9.5
6864,181277,181851,6.0,6.0
6865,181277,181850,6.0,6.0
6866,148526,156001,3.0,3.0
6867,148536,156001,3.0,3.0
6868,410685,460822,4.0,4.0
6869,246847,254834,10.0,10.0
6870,148544,156001,3.0,3.0
6871,148544,156000,3.0,3.0
6872,148544,155999,10.0,10.0
6873,148544,156025,3.0,3.0
6874,541765,542064,1.0,1.0
6875,541765,542104,4.0,4.0
6876,541765,542271,1.0,1.0
6877,541765,542371,1.0,1.0
6878,542271,444342,8.0,8.0
6879,542371,542430,4.0,4.0
6880,181333,181853,6.0,6.0
6881,181333,181910,3.0,3.0
6882,181333,181850,10.0,10.0
6883,279655,460822,4.0,4.0
6884,279655,350809,4.0,4.0
6885,279655,325072,4.0,4.0
6886,279655,363362,4.0,4.0
6887,279655,366832,4.0,4.0
6888,279655,275316,3.0,3.0
6889,279655,279157,1.0,1.0
6890,279655,589498,10.0,10.0
6891,279655,279176,18.0,18.0
