,id,label,node_type,weight,fan_in,fan_out,sscc,con_cf,con_df,con_zc,con_rf,con_val,McCabe,LOC,n1,n2,N1,N2,H,V,AFO,AFP,VRI,DRI,VMulD,VPlusD,dc,cc,bc,pg,er,cr,gc,ggc,gcd,ggcd,iFit
1541,400803,ngx_mail_smtp_greeting (400803),Method,1,1,0,1,0,0,0,0,0,1,35.0,0,0,0,0,0.0,0.0,0.0027163432420849467,0.004803017480231,0.0,0.00043272242080727907,1.0004327224208074,0.00043272242080727907,0.0005998800239952009,0.0005998800239952009,0.0,0.00045200288115081395,1.5797788309636655e-05,0.00011661718103124637,0.0,0.0,9.0,9.0,2.4636619048822617e-15
1542,380942,resolver_timeout (380942),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0027163432420849467,0.00509176470006414,0.0,0.0004587367745925496,1.0004587367745925,0.0004587367745925496,0.0005998800239952009,0.0005998800239952009,0.0,0.0004561197461848028,1.8957345971563984e-05,0.00013994061723749564,0.0,0.0,9.0,9.0,2.956394285858714e-15
1543,381025,resolver_ctx (381025),Member,1,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0027163432420849467,0.00509176470006414,0.0,0.0004587367745925496,1.0004587367745925,0.0004587367745925496,0.0005998800239952009,0.0005998800239952009,0.0,0.0004561197461848028,1.8957345971563984e-05,0.00013994061723749564,0.0,0.0,9.0,9.0,2.956394285858714e-15
1544,65024,ngx_utf8_cpystrn (65024),Method,13,0,1,12,1,1,0,0,1,9,44.0,10,6,23,24,48.72905595320056,188.0,0.054326864841698935,0.0033592813810652965,0.0006752471345511694,0.0,1.0006752471345512,0.0006752471345511694,0.0005998800239952009,0.0,0.0,0.0004314185559808697,0.0,5.123066912355333e-05,2.0,2.0,0.0,0.0,0.0
1545,7693,ngx_conf_set_msec_slot (7693),Method,6,0,2,4,0,1,0,0,2,4,29.0,9,10,21,21,61.74860596185444,178.41295556463058,0.11568426513350008,0.006718562762130593,0.0641624550807448,0.0,1.0641624550807447,0.0641624550807448,0.0011997600479904018,0.0,0.0,0.0004314185559808697,0.0,9.167593422109541e-05,141.0,138.45761657040654,0.0,0.0,0.0
1546,93722,ngx_ssl_get_client_v_remain (93722),Method,14,0,9,5,1,3,0,0,9,5,44.0,8,10,24,33,57.219280948873624,237.6857250822118,0.08381859147004979,0.01679640690532648,0.259687225708841,0.0,1.259687225708841,0.259687225708841,0.0029994001199760045,0.0,0.0,0.0004314185559808697,0.0,0.0010380951375035807,1662.7777777777778,1650.8996884264623,0.0,0.0,0.0
1547,85151,ngx_ssl_parse_time (85151),Method,1,1,0,1,0,0,0,0,0,1,37.0,0,0,0,0,0.0,0.0,0.0027163432420849467,0.005398845076712083,0.0,0.0004525235898950197,1.0004525235898951,0.0004525235898950197,0.0005998800239952009,0.0005998800239952009,0.0,0.0004837615542701565,3.4755134281200636e-05,0.0001557142706255371,0.0,0.0,5.0,5.0,1.5811577400410185e-15
1548,409116,ngx_create_file_mapping (409116),Method,23,0,18,5,5,3,0,0,16,6,69.0,6,15,23,32,74.11313393845472,241.57745825283183,0.08082080869124188,0.023514969667457076,0.11471734118044867,0.0,1.1147173411804487,0.11471734118044867,0.004199160167966407,0.0,0.0,0.0004314185559808697,0.0,0.0028500430138734666,1023.9444444444445,1014.5677534194414,0.0,0.0,0.0
1549,422918,fd (422918),Member,1,6,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0027163432420849467,0.017556532021903958,0.0,0.002238013722100627,1.0022380137221005,0.002238013722100627,0.0011997600479904018,0.0011997600479904018,0.0,0.0006413665087727844,0.0002148499210110585,0.0014255607771380336,0.0,0.0,26.0,26.0,5.4405188804860444e-14
1550,422915,name (422915),Member,1,4,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0027163432420849467,0.010682651695766494,0.0,0.001361767862452496,1.0013617678624525,0.001361767862452496,0.0011997600479904018,0.0011997600479904018,0.0,0.000508917124614585,7.582938388625594e-05,0.000500712381907571,0.0,0.0,26.0,26.0,1.9109218008440675e-14
