16027,RETURN,-1,,"return anetSetBlock(err,fd,0);",5,107,1
16064,RETURN,1,,return r;,9,122,1
16087,RETURN,-1,,return r;,5,130,7
16118,RETURN,-1,,return ANET_ERR;,9,143,2
16126,RETURN,-1,,return ANET_OK;,5,186,5
16155,RETURN,-1,,return ANET_ERR;,9,194,2
16160,RETURN,-1,,return ANET_OK;,5,196,2
16170,RETURN,-1,,"return anetSetTcpNoDelay(err, fd, 1);",5,201,1
16181,RETURN,-1,,"return anetSetTcpNoDelay(err, fd, 0);",5,206,1
16228,RETURN,-1,,return ANET_ERR;,9,218,2
16233,RETURN,-1,,return ANET_OK;,5,220,5
16279,RETURN,-1,,return ANET_ERR;,9,232,2
16284,RETURN,-1,,return ANET_OK;,5,234,5
16348,RETURN,-1,,return ANET_ERR;,9,256,2
16396,RETURN,-1,,return ANET_OK;,5,267,11
16428,RETURN,-1,,return ANET_ERR;,9,276,2
16433,RETURN,-1,,return ANET_OK;,5,278,4
16460,RETURN,-1,,return ANET_ERR;,9,285,2
16477,RETURN,-1,,return ANET_ERR;,9,292,2
16482,RETURN,-1,,return s;,5,294,4
16547,RETURN,-1,,return ANET_ERR;,9,314,2
16761,RETURN,-1,,"return anetTcpGenericConnect(err,addr,port,NULL,flags);",9,374,1
16770,RETURN,-1,,return s;,9,376,1
16779,RETURN,-1,,"return anetTcpGenericConnect(err,addr,port,NULL,ANET_CONNECT_NONBLOCK);",5,382,1
16796,RETURN,-1,,"return anetTcpGenericConnect(err,addr,port,source_addr,
            ANET_CONNECT_NONBLOCK|ANET_CONNECT_BE_BINDING);",5,388,1
16830,RETURN,1,,return ANET_ERR;,9,398,1
16867,RETURN,-1,,return ANET_ERR;,13,405,2
16896,RETURN,1,,return s;,13,411,1
16905,RETURN,-1,,return ANET_ERR;,9,415,4
16910,RETURN,-1,,return s;,5,417,8
16937,RETURN,-1,,return ANET_ERR;,9,424,3
16957,RETURN,-1,,return ANET_ERR;,9,430,3
16962,RETURN,-1,,return ANET_OK;,5,432,3
16994,RETURN,-1,,return ANET_ERR;,9,439,2
16999,RETURN,-1,,return ANET_OK;,5,441,4
17092,RETURN,-1,,return ANET_ERR;,9,462,2
17207,RETURN,-1,,return s;,5,483,23
17217,RETURN,-1,,"return _anetTcpServer(err, port, bindaddr, AF_INET, backlog);",5,488,1
17232,RETURN,-1,,"return _anetTcpServer(err, port, bindaddr, AF_INET6, backlog);",5,493,1
17269,RETURN,-1,,return ANET_ERR;,9,503,2
17286,RETURN,1,,return ANET_ERR;,9,506,1
17328,RETURN,1,,return ANET_ERR;,9,512,1
17341,RETURN,-1,,return s;,5,515,10
17379,RETURN,-1,,return ANET_ERR;,9,533,2
17398,RETURN,-1,,return ANET_ERR;,9,539,3
17414,RETURN,-1,,return ANET_ERR;,9,543,2
17419,RETURN,-1,,return fd;,5,546,6
17455,RETURN,1,,return ANET_ERR;,9,556,1
17529,RETURN,-1,,return fd;,5,567,7
17562,RETURN,1,,return ANET_ERR;,9,577,1
17567,RETURN,-1,,return fd;,5,579,6
17744,RETURN,-1,,return 0;,5,615,6
17784,RETURN,-1,,return -1;,5,627,10
17806,RETURN,1,,return -1;,9,657,1
17869,RETURN,-1,,return 0;,5,678,10
17880,RETURN,-1,,return -1;,5,683,14
17905,RETURN,-1,,return ANET_OK;,5,697,4
17924,RETURN,1,,return 0;,36,703,1
17926,RETURN,-1,,return S_ISFIFO(sb.st_mode);,5,704,3
18173,RETURN,-1,,return zcalloc(sizeof(aofInfo));,5,100,1
18256,RETURN,-1,,return ai;,5,117,7
18314,RETURN,-1,,return ret;,5,133,7
18334,RETURN,-1,,return aofInfoDup(item);,5,144,1
18410,RETURN,-1,,return am;,5,156,9
18451,RETURN,-1,,"return sdscatprintf(sdsempty(), ""%s%s"", server.aof_filename,
                MANIFEST_NAME_SUFFIX);",5,168,1
18466,RETURN,-1,,"return sdscatprintf(sdsempty(), ""%s%s%s"", TEMP_FILE_NAME_PREFIX,
                server.aof_filename, MANIFEST_NAME_SUFFIX);",5,173,1
18574,RETURN,-1,,return buf;,5,219,11
18614,RETURN,-1,,return;,9,236,2
18655,RETURN,-1,,return;,9,245,4
19048,RETURN,-1,,return am;,5,367,22
19255,RETURN,-1,,return am;,5,407,12
19409,RETURN,-1,,return am->base_aof_info->file_name;,5,445,12
19466,RETURN,-1,,return ai->file_name;,5,463,8
19475,RETURN,-1,,"return sdscatprintf(sdsempty(), ""%s%s%s"", TEMP_FILE_NAME_PREFIX, server.aof_filename,
        INCR_FILE_SUFFIX);",5,468,1
19522,RETURN,-1,,return getNewIncrAofName(am);,9,478,1
19543,RETURN,-1,,return ai->file_name;,5,484,7
19581,RETURN,-1,,return;,9,495,1
19945,RETURN,-1,,return ret;,5,594,27
19959,RETURN,-1,,return C_OK;,9,600,1
19987,RETURN,-1,,return ret;,5,607,8
20217,RETURN,-1,,return C_OK;,9,673,1
20315,RETURN,-1,,return persistAofManifest(server.aof_manifest);,5,691,7
20362,RETURN,-1,,return;,5,702,9
20377,RETURN,-1,,return;,9,715,1
20676,RETURN,-1,,return ret;,5,774,6
20723,RETURN,1,,return C_OK;,38,797,1
20873,RETURN,-1,,return C_OK;,5,846,23
20896,RETURN,-1,,return C_ERR;,5,852,28
20929,RETURN,-1,,return 0;,9,885,3
20943,RETURN,-1,,return 1;,13,891,1
20950,RETURN,-1,,return 0;,13,894,2
21002,RETURN,-1,,return 1;,5,906,11
21009,RETURN,-1,,return bioPendingJobsOfType(BIO_AOF_FSYNC) != 0;,5,919,1
21051,RETURN,1,,return;,46,937,1
21405,RETURN,-1,,return C_ERR;,13,1010,3
21491,RETURN,-1,,return C_OK;,5,1028,12
