942,CALL,-1,,std::string::npos != slashIndex,6,STATIC_DISPATCH,,67,<operator>.notEquals,<operator>.notEquals,1,,,<empty>
943,CALL,1,,std::string::npos,6,STATIC_DISPATCH,,67,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
944,CALL,1,,std::string,6,STATIC_DISPATCH,,67,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
950,CALL,-1,,"altPrefix = programFileName.substr(0, slashIndex + 1)",3,STATIC_DISPATCH,,69,<operator>.assignment,<operator>.assignment,1,,,<empty>
952,CALL,2,,"programFileName.substr(0, slashIndex + 1)",15,STATIC_DISPATCH,,69,substr,substr,2,,,<empty>
953,CALL,0,,programFileName.substr,15,STATIC_DISPATCH,,69,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
957,CALL,2,,slashIndex + 1,41,STATIC_DISPATCH,,69,<operator>.addition,<operator>.addition,3,,,<empty>
960,CALL,-1,,result.push_back(programFileName.substr(slashIndex + 1)),3,STATIC_DISPATCH,,77,push_back,push_back,2,,,<empty>
961,CALL,0,,result.push_back,3,STATIC_DISPATCH,,77,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
964,CALL,1,,programFileName.substr(slashIndex + 1),20,STATIC_DISPATCH,,77,substr,substr,2,,,<empty>
965,CALL,0,,programFileName.substr,20,STATIC_DISPATCH,,77,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
968,CALL,1,,slashIndex + 1,43,STATIC_DISPATCH,,77,<operator>.addition,<operator>.addition,2,,,<empty>
972,CALL,-1,,dotIndex = result.back().rfind('.'),8,STATIC_DISPATCH,,85,<operator>.assignment,<operator>.assignment,4,,,<empty>
974,CALL,2,,result.back().rfind('.'),19,STATIC_DISPATCH,,85,rfind,rfind,2,,,<empty>
975,CALL,0,,result.back().rfind,19,STATIC_DISPATCH,,85,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
976,CALL,1,,result.back(),19,STATIC_DISPATCH,,85,back,back,1,,,<empty>
977,CALL,0,,result.back,19,STATIC_DISPATCH,,85,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
983,CALL,-1,,std::string::npos != dotIndex,7,STATIC_DISPATCH,,86,<operator>.notEquals,<operator>.notEquals,1,,,<empty>
984,CALL,1,,std::string::npos,7,STATIC_DISPATCH,,86,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
985,CALL,1,,std::string,7,STATIC_DISPATCH,,86,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
991,CALL,-1,,result.push_back(result.back()),4,STATIC_DISPATCH,,87,push_back,push_back,1,,,<empty>
992,CALL,0,,result.push_back,4,STATIC_DISPATCH,,87,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
995,CALL,1,,result.back(),21,STATIC_DISPATCH,,87,back,back,2,,,<empty>
996,CALL,0,,result.back,21,STATIC_DISPATCH,,87,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
999,CALL,-1,,result.back().erase(dotIndex),4,STATIC_DISPATCH,,88,erase,erase,2,,,<empty>
1000,CALL,0,,result.back().erase,4,STATIC_DISPATCH,,88,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
1001,CALL,1,,result.back(),4,STATIC_DISPATCH,,88,back,back,1,,,<empty>
1002,CALL,0,,result.back,4,STATIC_DISPATCH,,88,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
1010,CALL,-1,,!programFileName.empty(),11,STATIC_DISPATCH,,97,<operator>.logicalNot,<operator>.logicalNot,1,,,<empty>
1011,CALL,1,,programFileName.empty(),12,STATIC_DISPATCH,,97,empty,empty,1,,,<empty>
1012,CALL,0,,programFileName.empty,12,STATIC_DISPATCH,,97,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
1017,CALL,-1,,dotIndex = result.back().rfind('.'),8,STATIC_DISPATCH,,98,<operator>.assignment,<operator>.assignment,2,,,<empty>
1019,CALL,2,,result.back().rfind('.'),19,STATIC_DISPATCH,,98,rfind,rfind,2,,,<empty>
1020,CALL,0,,result.back().rfind,19,STATIC_DISPATCH,,98,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
1021,CALL,1,,result.back(),19,STATIC_DISPATCH,,98,back,back,1,,,<empty>
1022,CALL,0,,result.back,19,STATIC_DISPATCH,,98,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
1028,CALL,-1,,std::string::npos != dotIndex,7,STATIC_DISPATCH,,99,<operator>.notEquals,<operator>.notEquals,1,,,<empty>
1029,CALL,1,,std::string::npos,7,STATIC_DISPATCH,,99,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
1030,CALL,1,,std::string,7,STATIC_DISPATCH,,99,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
1036,CALL,-1,,programFileName.erase(dotIndex),4,STATIC_DISPATCH,,100,erase,erase,1,,,<empty>
1037,CALL,0,,programFileName.erase,4,STATIC_DISPATCH,,100,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
1041,CALL,-1,,result.push_back(programFileName),4,STATIC_DISPATCH,,101,push_back,push_back,2,,,<empty>
1042,CALL,0,,result.push_back,4,STATIC_DISPATCH,,101,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
1046,CALL,-1,,"result.push_back(""log4cxx"")",2,STATIC_DISPATCH,,110,push_back,push_back,16,,,<empty>
1047,CALL,0,,result.push_back,2,STATIC_DISPATCH,,110,<operator>.fieldAccess,<operator>.fieldAccess,1,,,<empty>
1051,CALL,-1,,"result.push_back(""log4j"")",2,STATIC_DISPATCH,,111,push_back,push_back,17,,,<empty>
