,source,target,weight,label
408,4718,312,9.5,9.5
409,4718,344022,5.0,5.0
410,5053,247796,5.5,5.5
411,5053,15,3.0,3.0
412,4844,214553,9.5,9.5
413,4844,212428,5.0,5.0
414,214553,224399,9.5,9.5
415,214553,391401,3.0,3.0
416,214553,391343,3.0,3.0
417,214553,114303,2.5,2.5
418,214553,391396,14.0,14.0
419,214553,11717,3.0,3.0
420,214553,391397,7.0,7.0
421,214553,391239,7.0,7.0
422,212428,212004,2.5,2.5
423,212428,212033,2.5,2.5
424,4868,4718,9.5,9.5
425,4868,391353,3.0,3.0
426,4868,391339,3.0,3.0
427,4868,5053,5.5,5.5
428,4868,347015,5.5,5.5
429,4868,189231,2.5,2.5
430,189231,391387,13.0,13.0
431,189231,391317,3.0,3.0
432,189231,391388,6.0,6.0
433,189231,391389,3.0,3.0
434,4935,185742,5.5,5.5
435,4935,4868,5.5,5.5
436,185742,165119,14.0,14.0
437,185742,11742,7.0,7.0
438,185742,185625,5.5,5.5
439,185742,185508,5.5,5.5
440,185742,391318,20.0,20.0
441,185742,114303,2.5,2.5
442,185742,391386,3.0,3.0
443,185742,391353,7.0,7.0
444,4964,344012,5.5,5.5
445,4964,345608,2.5,2.5
446,4964,23,16.0,16.0
447,4964,245084,5.5,5.5
448,4964,247796,5.5,5.5
449,4964,347015,5.5,5.5
450,4964,344022,5.0,5.0
451,4964,247762,2.5,2.5
452,4964,27,19.0,19.0
453,5037,23,13.0,13.0
454,5037,249038,2.5,2.5
455,5037,27,3.0,3.0
456,249038,249016,2.5,2.5
457,5077,265,7.0,7.0
458,5077,11201,2.5,2.5
459,5077,268,3.0,3.0
460,5077,11241,9.5,9.5
461,5077,11717,3.0,3.0
462,5077,612,7.0,7.0
463,5077,347015,5.5,5.5
464,5077,613,10.0,10.0
465,5077,468675,9.5,9.5
466,468675,468290,2.5,2.5
467,5227,265,7.0,7.0
468,5227,11201,2.5,2.5
469,5227,268,3.0,3.0
470,5227,11241,9.5,9.5
471,5227,11717,3.0,3.0
472,5227,612,7.0,7.0
473,5227,613,7.0,7.0
474,5360,11201,2.5,2.5
475,5360,11241,9.5,9.5
476,5360,11717,3.0,3.0
477,5360,347015,5.5,5.5
478,5360,468675,9.5,9.5
479,5425,5422,3.0,3.0
480,5435,5422,7.0,7.0
481,5435,108807,2.5,2.5
482,5435,5423,3.0,3.0
483,108807,392245,10.0,10.0
484,108807,392244,7.0,7.0
485,108807,480272,2.5,2.5
486,5450,392378,3.0,3.0
487,5450,265,21.0,21.0
488,5450,392362,7.0,7.0
489,5450,1557,9.5,9.5
490,5450,267,28.0,28.0
491,5450,392385,3.0,3.0
492,5450,108266,9.5,9.5
493,5450,5422,10.0,10.0
494,5450,5423,9.0,9.0
495,5450,108178,2.5,2.5
496,5450,392245,6.0,6.0
497,5450,392246,14.0,14.0
498,5450,5077,5.5,5.5
499,5450,347015,11.0,11.0
500,5450,108398,9.5,9.5
501,5450,108451,2.5,2.5
502,5450,5360,5.5,5.5
503,5450,269,3.0,3.0
504,5450,108807,5.0,5.0
505,108266,392366,3.0,3.0
506,108266,392362,3.0,3.0
507,108266,107570,2.5,2.5
508,108178,107570,11.0,11.0
509,108178,107615,5.5,5.5
510,108178,392362,7.0,7.0
511,108178,166707,2.5,2.5
512,108178,392366,10.0,10.0
513,108398,392362,7.0,7.0
514,108398,108301,3.0,3.0
515,108398,392360,7.0,7.0
516,108451,392362,7.0,7.0
517,108451,166760,2.5,2.5
518,108451,108301,3.0,3.0
519,108451,392360,7.0,7.0
520,108451,107464,5.5,5.5
521,108451,392246,3.0,3.0
522,5845,11201,2.5,2.5
523,5845,391302,3.0,3.0
524,5845,11241,9.5,9.5
525,5845,11717,3.0,3.0
526,5845,5077,9.5,9.5
527,5907,5425,2.5,2.5
528,5907,11201,2.5,2.5
529,5907,391302,3.0,3.0
530,5907,11241,9.5,9.5
531,5907,11717,3.0,3.0
532,5907,5450,5.5,5.5
533,5907,5227,9.5,9.5
534,5907,5435,5.0,5.0
535,5987,11201,2.5,2.5
536,5987,391302,3.0,3.0
537,5987,11241,9.5,9.5
538,5987,11717,3.0,3.0
539,5987,265,7.0,7.0
540,5987,5360,9.5,9.5
541,5987,269,7.0,7.0
542,5987,347015,9.5,9.5
543,6066,5425,2.5,2.5
544,6066,11201,2.5,2.5
545,6066,391302,3.0,3.0
546,6066,11241,9.5,9.5
547,6066,11717,3.0,3.0
548,6066,5450,5.5,5.5
549,6066,5435,5.0,5.0
550,6182,6066,2.5,2.5
551,6182,391339,3.0,3.0
552,6182,391335,3.0,3.0
553,6182,391329,3.0,3.0
554,6182,391328,3.0,3.0
555,6203,11201,15.0,15.0
556,6203,391302,9.0,9.0
557,6203,11241,57.0,57.0
558,6203,11717,22.0,22.0
559,6203,265,14.0,14.0
560,6203,10647,5.5,5.5
561,6203,269,6.0,6.0
562,6203,10853,2.5,2.5
563,6203,11389,9.5,9.5
564,6203,10754,5.0,5.0
565,6203,391339,7.0,7.0
566,6203,224399,9.5,9.5
567,6203,119808,16.5,16.5
568,6203,391378,3.0,3.0
569,6203,119842,28.5,28.5
570,6203,119213,16.5,16.5
571,6203,5360,16.5,16.5
572,6203,347015,16.5,16.5
573,6203,120025,7.5,7.5
574,6203,391377,3.0,3.0
575,6203,391379,3.0,3.0
576,6203,215624,2.5,2.5
577,10853,479731,9.5,9.5
578,10853,11717,3.0,3.0
579,10853,10882,2.5,2.5
580,11389,11201,2.5,2.5
581,11389,11241,9.5,9.5
582,11389,11736,9.5,9.5
583,11389,11717,7.0,7.0
584,224399,391318,28.0,28.0
585,119213,116391,9.5,9.5
586,119213,116423,9.5,9.5
587,119213,116552,2.5,2.5
588,119213,116284,3.0,3.0
589,215624,391318,55.0,55.0
590,215624,216142,2.5,2.5
591,215624,391319,7.0,7.0
592,215624,194116,5.0,5.0
593,215624,189231,2.5,2.5
594,215624,480272,7.5,7.5
595,215624,391385,3.0,3.0
596,215624,11389,11.0,11.0
