,Source,Target,LineNumber,Relation,R_key,R_label
706,35746,35685,79,,6,control_local
707,35746,35685,81,,4,value_local
708,35746,35685,82,,4,value_local
709,35746,35685,83,,4,value_local
710,35746,35685,84,,4,value_local
711,35746,35684,81,,4,value_local
712,35746,35684,86,,4,value_local
713,36772,33598,260,,3,data_method
714,36772,33598,299,,3,data_method
715,36772,33598,307,,3,data_method
716,36772,33598,339,,3,data_method
717,36772,33598,438,,3,data_method
718,36772,33492,291,,3,data_method
719,50085,50096,457,,4,value_local
720,34725,34135,334,,3,data_method
721,34725,34135,334,,4,return_method
722,34725,34135,334,,6,control_method
723,39857,66932,391,,4,value_local
724,38835,57442,84,,3,data_method
725,50104,50121,475,,4,value_local
726,50104,50121,475,,4,value_local
727,29627,53862,49,,3,data_method
728,14271,33403,77,,3,data_method
729,14271,33403,95,,3,data_method
730,14271,41278,98,,3,data_method
731,14271,14267,103,,4,value_local
732,32704,38853,216,,3,data_method
733,32704,38853,216,,4,return_method
734,32704,38853,216,,6,control_method
735,52164,29885,822,,3,data_method
736,52164,29885,822,,4,return_method
737,38853,57322,92,,2,call_method
738,38853,57322,92,,4,return_method
739,17354,40773,1107,,3,data_method
740,17354,33598,1111,,3,data_method
741,10189,53691,167,,3,data_method
742,47057,29885,72,,3,data_method
743,47057,29885,72,,4,return_method
744,47057,29896,85,,3,data_method
745,47057,29896,85,,4,return_method
746,56274,53554,85,,3,data_method
747,56274,53554,85,,4,return_method
748,56274,53554,85,,6,control_method
749,56274,40584,87,,3,data_method
750,56274,56174,87,,4,value_local
751,33749,25380,51,,2,call_method
752,33749,25380,51,,4,return_method
753,16345,33403,664,,3,data_method
754,16345,29885,668,,3,data_method
755,16345,29885,668,,4,return_method
756,16345,33492,689,,3,data_method
757,61404,33492,197,,3,data_method
758,17380,66250,1130,,3,data_method
759,11237,53691,225,,3,data_method
760,11237,53691,225,,4,return_method
761,11237,53725,229,,3,data_method
762,11237,53725,229,,4,return_method
763,11237,53725,229,,6,control_method
764,11237,53554,230,,3,data_method
765,11237,53554,230,,4,return_method
766,11237,53554,230,,6,control_method
767,11237,53768,237,,3,data_method
768,11237,53768,237,,4,return_method
769,11237,53768,237,,6,control_method
770,25574,58937,59,,2,call_method
771,18408,33403,98,,3,data_method
772,41963,53554,143,,3,data_method
773,41963,53554,143,,4,return_method
774,41963,53554,143,,6,control_method
775,41963,40448,147,,3,data_method
776,41963,40448,147,,4,return_method
777,32751,35266,249,,3,data_method
778,44020,44624,33,,4,value_local
779,44020,44624,46,,4,value_local
780,44020,44624,109,,4,value_local
781,44020,44624,247,,4,value_local
782,44020,44624,349,,4,value_local
783,44020,44591,37,,3,data_method
784,44020,44591,37,,4,return_method
785,44020,44591,37,,6,control_method
786,44020,44591,53,,3,data_method
787,44020,44591,53,,4,return_method
788,44020,44591,53,,6,control_method
789,44020,44591,64,,3,data_method
790,44020,44591,64,,4,return_method
791,44020,44591,64,,6,control_method
792,44020,44591,84,,3,data_method
793,44020,44591,84,,4,return_method
794,44020,44591,84,,6,control_method
795,44020,44591,97,,3,data_method
796,44020,44591,97,,4,return_method
797,44020,44591,97,,6,control_method
798,44020,44591,111,,3,data_method
799,44020,44591,111,,4,return_method
800,44020,44591,111,,6,control_method
801,44020,44591,121,,3,data_method
802,44020,44591,121,,4,return_method
803,44020,44591,121,,6,control_method
804,44020,44591,162,,3,data_method
805,44020,44591,162,,4,return_method
806,44020,44591,162,,6,control_method
807,44020,44591,174,,3,data_method
808,44020,44591,174,,4,return_method
809,44020,44591,174,,6,control_method
810,44020,44591,192,,3,data_method
811,44020,44591,192,,4,return_method
812,44020,44591,192,,6,control_method
813,44020,44591,214,,3,data_method
814,44020,44591,214,,4,return_method
815,44020,44591,214,,6,control_method
816,44020,44591,234,,3,data_method
817,44020,44591,234,,4,return_method
818,44020,44591,234,,6,control_method
819,44020,44591,249,,3,data_method
820,44020,44591,249,,4,return_method
821,44020,44591,249,,6,control_method
822,44020,44591,259,,3,data_method
823,44020,44591,259,,4,return_method
824,44020,44591,259,,6,control_method
825,44020,44591,301,,3,data_method
826,44020,44591,301,,4,return_method
827,44020,44591,301,,6,control_method
828,44020,44591,313,,3,data_method
829,44020,44591,313,,4,return_method
830,44020,44591,313,,6,control_method
831,44020,44591,331,,3,data_method
832,44020,44591,331,,4,return_method
833,44020,44591,331,,6,control_method
834,44020,44591,352,,3,data_method
835,44020,44591,352,,4,return_method
836,44020,44591,352,,6,control_method
837,44020,44634,62,,4,value_local
838,44020,44634,346,,4,value_local
839,44020,44625,72,,4,value_local
840,44020,44625,78,,4,value_local
