16895,RETURN,-1,,return 0;,17,322,2
16897,RETURN,-1,,return pfound->val;,13,324,7
16917,RETURN,-1,,return '?';,9,330,19
16960,RETURN,-1,,return '?';,13,346,2
17042,RETURN,-1,,return c;,17,374,3
17168,RETURN,-1,,return '?';,17,415,3
17204,RETURN,-1,,return '?';,25,427,2
17240,RETURN,-1,,return optstring[0] == ':' ? ':' : '?';,25,437,2
17279,RETURN,-1,,return 0;,21,446,2
17281,RETURN,-1,,return pfound->val;,17,448,6
17290,RETURN,-1,,return 'W';,13,451,18
17364,RETURN,-1,,return c;,9,477,9
17437,RETURN,-1,,return 80;,5,86,1
17453,RETURN,-1,,return true;,9,103,2
17461,RETURN,-1,,return true;,9,110,2
17478,RETURN,-1,,return true;,9,119,3
17504,RETURN,-1,,return true;,9,130,6
17514,RETURN,-1,,return true;,9,137,2
17524,RETURN,-1,,return true;,9,144,2
17534,RETURN,-1,,return true;,9,150,2
17536,RETURN,-1,,return false;,5,153,10
17646,RETURN,1,,return;,9,253,1
17877,RETURN,1,,return total;,13,336,1
17886,RETURN,1,,return -1;,13,338,1
17903,RETURN,1,,return -1;,13,343,1
18007,RETURN,-1,,return;,13,379,4
18366,RETURN,-1,,return;,13,494,23
18596,RETURN,1,,return true;,9,549,1
18617,RETURN,1,,return true;,9,555,1
18655,RETURN,1,,return true;,13,563,1
18657,RETURN,-1,,return false;,5,565,6
18714,RETURN,-1,,return true;,9,580,6
18716,RETURN,-1,,return false;,5,582,2
19188,RETURN,-1,,return;,13,49,2
19220,RETURN,-1,,return;,13,62,2
19464,RETURN,-1,,return true;,13,158,2
19497,RETURN,-1,,return true;,13,171,2
19511,RETURN,-1,,return false;,5,178,14
19607,RETURN,1,,return strdup( dirname(psz_img_name) );,17,58,1
19630,RETURN,1,,return strdup( dirname(psz_img_name) );,13,65,1
19648,RETURN,1,,return strdup( dirname(psz_img_name) );,13,69,1
19666,RETURN,1,,return strdup( dirname(psz_img_name) );,13,73,1
19684,RETURN,1,,return strdup( dirname(psz_img_name) );,13,77,1
19712,RETURN,-1,,return path;,9,88,7
19728,RETURN,1,,return strdup (path);,9,99,1
19751,RETURN,-1,,return datadir;,5,108,9
19771,RETURN,-1,,return strdup (home);,5,118,4
19898,RETURN,-1,,return psz_dir;,5,168,16
19917,RETURN,-1,,return getAppDependentDir(type);,13,179,9
19988,RETURN,-1,,return psz_dir;,5,211,8
20017,RETURN,1,,return sys_errlist[errnum];,9,35,1
20021,RETURN,-1,,"return _(""Unknown error"");",5,37,2
20029,RETURN,-1,,return vlc_strerror_c(errnum);,5,42,1
20114,RETURN,-1,,return NULL;,17,59,2
20140,RETURN,-1,,return proxy_url;,5,72,7
20253,RETURN,-1,,return ts;,5,63,5
20475,RETURN,-1,,return val;,5,180,4
20551,RETURN,1,,return;,13,251,1
20670,RETURN,-1,,return val;,5,294,11
20710,RETURN,-1,,return val;,5,321,7
20744,RETURN,1,,return;,9,337,1
20774,RETURN,1,,return 0;,9,349,1
20797,RETURN,-1,,return val;,5,355,5
20813,RETURN,1,,return;,9,363,1
20935,RETURN,-1,,"return pthread_key_create (key, destr);",5,402,1
20953,RETURN,-1,,"return pthread_setspecific (key, value);",5,412,1
20962,RETURN,-1,,return pthread_getspecific (key);,5,417,1
21048,RETURN,-1,,return ret;,5,455,10
21062,RETURN,-1,,"return vlc_clone_attr (th, &attr, entry, data, priority);",5,464,3
21120,RETURN,-1,,"return vlc_clone_attr (th, &attr, entry, data, priority);",5,484,6
21133,RETURN,-1,,return pthread_self ();,5,489,1
21140,RETURN,-1,,return -1;,5,494,1
21155,RETURN,-1,,return VLC_SUCCESS;,5,500,3
21189,RETURN,-1,,return state;,5,514,5
21279,RETURN,-1,,return (d.quot * date) + ((d.rem * date) / denom);,5,558,9
21336,RETURN,-1,,return sysconf(_SC_NPROCESSORS_CONF);,5,582,1
22746,RETURN,1,,return (size_t)(0);,9,299,1
22990,RETURN,-1,,return (size_t)(-1);,9,386,2
22994,RETURN,-1,,return (size_t)(0);,5,389,18
23014,RETURN,1,,return (vlc_iconv_t)(-2);,9,401,1
23031,RETURN,1,,return (vlc_iconv_t)(-3);,9,403,1
23035,RETURN,-1,,return (vlc_iconv_t)(-1);,5,443,2
23111,RETURN,-1,,return ret;,5,480,3
23131,RETURN,1,,return 0;,9,487,1
23161,RETURN,-1,,return 1;,9,510,3
23290,RETURN,-1,,return b_exact;,5,546,12
23336,RETURN,1,,return NULL;,9,50,1
23344,RETURN,-1,,return path;,5,54,6
23389,RETURN,1,,return NULL;,9,77,1
23534,RETURN,-1,,return access;,13,114,3
23621,RETURN,-1,,return NULL;,5,143,20
23629,RETURN,-1,,"return access_New(parent, NULL, false, mrl);",5,148,1
23665,RETURN,-1,,return VLC_EGENERIC;,13,172,19
23667,RETURN,-1,,return VLC_SUCCESS;,6,174,3
23681,RETURN,-1,,return VLC_EGENERIC;,5,180,3
23710,RETURN,-1,,return NULL;,9,193,2
23715,RETURN,1,,return NULL;,9,196,1
23777,RETURN,-1,,return block;,5,212,10
23802,RETURN,1,,return 0;,9,222,1
23807,RETURN,1,,return -1;,9,224,1
23871,RETURN,-1,,return val;,5,239,10
23885,RETURN,-1,,"return access->pf_readdir(access, p_node);",5,247,3
23904,RETURN,-1,,"return vlc_stream_Seek(access, offset);",5,255,3
23921,RETURN,-1,,"return vlc_stream_vaControl(access, cmd, args);",5,262,3
23959,RETURN,1,,return NULL;,9,277,1
23977,RETURN,-1,,return NULL;,9,283,2
24074,RETURN,-1,,return stream_FilterAutoNew(s);,5,318,16
24153,RETURN,-1,,return p;,5,135,3
24215,RETURN,1,,return NULL;,9,195,1
24316,RETURN,-1,,return cl;,5,220,19
24835,RETURN,-1,,return i_wakeup;,5,401,6
24886,RETURN,-1,,return VLC_EGENERIC;,9,425,5
24997,RETURN,-1,,return VLC_EGENERIC;,13,457,2
24999,RETURN,-1,,return VLC_SUCCESS;,5,461,13
25022,RETURN,-1,,return i_rate;,5,474,5
25049,RETURN,-1,,return VLC_EGENERIC;,9,486,2
25100,RETURN,-1,,return VLC_SUCCESS;,5,497,8
25467,RETURN,-1,,return i_pts_delay + i_late_median;,5,598,9
25483,RETURN,1,,return VLC_TS_INVALID;,9,607,1
