24091,TYPE_DECL,,input\clock.c:<global>,NAMESPACE_BLOCK,<global>,1,input\clock.c,input\clock.c:<global>,,false,1,<global>,6
24094,TYPE_DECL,average_t,,,"typedef struct
{
    mtime_t i_value;
    int     i_residue;

    int     i_count;
    int     i_divider;
}",1,input\clock.c,average_t,,false,109,average_t,1
24133,TYPE_DECL,clock_point_t,,,"typedef struct
{
    mtime_t i_stream;
    mtime_t i_system;
}",1,input\clock.c,clock_point_t,,false,126,clock_point_t,9
24157,TYPE_DECL,,,,"struct input_clock_t
{
    /* */
    vlc_mutex_t lock;

    /* Last point
     * It is used to detect unexpected stream discontinuities */
    clock_point_t last;

    /* Maximal timestamp returned by input_clock_ConvertTS (in system unit) */
    mtime_t i_ts_max;

    /* Amount of extra buffering expressed in stream clock */
    mtime_t i_buffering_duration;

    /* Clock drift */
    mtime_t i_next_drift_update;
    average_t drift;

    /* Late statistics */
    struct
    {
        mtime_t  pi_value[INPUT_CLOCK_LATE_COUNT];
        unsigned i_index;
    } late;

    /* Reference point */
    clock_point_t ref;
    bool          b_has_reference;

    /* External clock drift */
    mtime_t       i_external_clock;
    bool          b_has_external_clock;

    /* Current modifiers */
    bool    b_paused;
    int     i_rate;
    mtime_t i_pts_delay;
    mtime_t i_pause_date;
}",1,input\clock.c,input_clock_t,,false,142,input_clock_t,12
24164,TYPE_DECL,late,,,"struct
    {
        mtime_t  pi_value[INPUT_CLOCK_LATE_COUNT];
        unsigned i_index;
    }",5,input\clock.c,input_clock_t.late,,false,162,input_clock_t.late,7
25716,TYPE_DECL,,input\clock.h:<global>,NAMESPACE_BLOCK,<global>,1,input\clock.h,input\clock.h:<global>,,false,1,<global>,3
25719,TYPE_DECL,input_clock_t,,,typedef struct input_clock_t,1,input\clock.h,input_clock_t,,false,37,input_clock_t,1
25720,TYPE_DECL,input_clock_t,,,typedef struct input_clock_t input_clock_t;,30,input\clock.h,input_clock_t,,false,37,input_clock_t,2
25839,TYPE_DECL,,input\control.c:<global>,NAMESPACE_BLOCK,<global>,1,input\control.c,input\control.c:<global>,,false,1,<global>,12
27534,TYPE_DECL,,input\decoder.c:<global>,NAMESPACE_BLOCK,<global>,1,input\decoder.c,input\decoder.c:<global>,,false,1,<global>,22
27537,TYPE_DECL,,,,"enum reload
{
    RELOAD_NO_REQUEST,
    RELOAD_DECODER,     /* Reload the decoder module */
    RELOAD_DECODER_AOUT /* Stop the aout and reload the decoder module */
}",1,input\decoder.c,reload,,false,60,reload,1
27541,TYPE_DECL,,,,"struct decoder_owner_sys_t
{
    input_thread_t  *p_input;
    input_resource_t*p_resource;
    input_clock_t   *p_clock;
    int             i_last_rate;

    vout_thread_t   *p_spu_vout;
    int              i_spu_channel;
    int64_t          i_spu_order;

    sout_instance_t         *p_sout;
    sout_packetizer_input_t *p_sout_input;

    vlc_thread_t     thread;

    void (*pf_update_stat)( decoder_owner_sys_t *, unsigned decoded, unsigned lost );

    /* Some decoders require already packetized data (ie. not truncated) */
    decoder_t *p_packetizer;
    bool b_packetizer;

    /* Current format in use by the output */
    es_format_t    fmt;

    /* */
    bool           b_fmt_description;
    vlc_meta_t     *p_description;
    atomic_int     reload;

    /* fifo */
    block_fifo_t *p_fifo;

    /* Lock for communication with decoder thread */
    vlc_mutex_t lock;
    vlc_cond_t  wait_request;
    vlc_cond_t  wait_acknowledge;
    vlc_cond_t  wait_fifo; /* TODO: merge with ...",1,input\decoder.c,decoder_owner_sys_t,,false,67,decoder_owner_sys_t,2
27585,TYPE_DECL,cc,,,"struct
    {
        bool b_supported;
        decoder_cc_desc_t desc;
        decoder_t *pp_decoder[MAX_CC_DECODERS];
    }",5,input\decoder.c,decoder_owner_sys_t.cc,,false,135,decoder_owner_sys_t.cc,38
33975,TYPE_DECL,,input\decoder.h:<global>,NAMESPACE_BLOCK,<global>,1,input\decoder.h,input\decoder.h:<global>,,false,1,<global>,3
34090,TYPE_DECL,,input\demux.c:<global>,NAMESPACE_BLOCK,<global>,1,input\demux.c,input\demux.c:<global>,,false,1,<global>,11
34093,TYPE_DECL,demux_mapping,,,"typedef const struct
{
    char const key[20];
    char const name[8];

}",1,input\demux.c,demux_mapping,,false,39,demux_mapping,1
34385,TYPE_DECL,demux_priv_t,,,"typedef struct demux_priv_t
{
    demux_t demux;
    void (*destroy)(demux_t *);
}",1,input\demux.c,demux_priv_t,,false,154,demux_priv_t,8
34392,TYPE_DECL,demux_priv_t,,,"typedef struct demux_priv_t
{
    demux_t demux;
    void (*destroy)(demux_t *);
} demux_priv_t;",3,input\demux.c,demux_priv_t,,false,158,demux_priv_t,9
35737,TYPE_DECL,,input\demux.h:<global>,NAMESPACE_BLOCK,<global>,1,input\demux.h,input\demux.h:<global>,,false,1,<global>,4
35804,TYPE_DECL,,input\demux_chained.c:<global>,NAMESPACE_BLOCK,<global>,1,input\demux_chained.c,input\demux_chained.c:<global>,,false,1,<global>,8
35807,TYPE_DECL,,,,"struct vlc_demux_chained_t
{
    stream_t *fifo;

    vlc_thread_t thread;
    vlc_mutex_t  lock;

    struct
    {
        double  position;
        int64_t length;
        int64_t time;
    } stats;

    es_out_t *out;
    char name[];
}",1,input\demux_chained.c,vlc_demux_chained_t,,false,35,vlc_demux_chained_t,1
35811,TYPE_DECL,stats,,,"struct
    {
        double  position;
        int64_t length;
        int64_t time;
    }",5,input\demux_chained.c,vlc_demux_chained_t.stats,,false,42,vlc_demux_chained_t.stats,4
36222,TYPE_DECL,,input\es_out.c:<global>,NAMESPACE_BLOCK,<global>,1,input\es_out.c,input\es_out.c:<global>,,false,1,<global>,21
36225,TYPE_DECL,es_out_pgrm_t,,,"typedef struct
{
    /* Program ID */
    int i_id;

    /* Number of es for this pgrm */
    int i_es;

    bool b_selected;
    bool b_scrambled;

    /* Clock for this program */
    input_clock_t *p_clock;

    mtime_t i_last_pcr;

    vlc_meta_t *p_meta;
}",1,input\es_out.c,es_out_pgrm_t,,false,60,es_out_pgrm_t,1
36234,TYPE_DECL,,,,"struct es_out_id_t
{
    /* ES ID */
    int       i_id;
    es_out_pgrm_t *p_pgrm;

    /* */
    bool b_scrambled;

    /* Channel in the track type */
    int         i_channel;
    es_format_t fmt;
    char        *psz_language;
    char        *psz_language_code;

    decoder_t   *p_dec;
    decoder_t   *p_dec_record;

    mtime_t     i_pts_level;

    /* Fields for Video with CC */
    struct
    {
        vlc_fourcc_t type;
        uint64_t     i_bitmap;    /* channels bitmap */
        es_out_id_t  *pp_es[64]; /* a max of 64 chans for CEA708 */
    } cc;

    /* Field for CC track from a master video */
    es_out_id_t *p_master;

    /* ID for the meta data */
    int         i_meta_id;
}",1,input\es_out.c,es_out_id_t,,false,79,es_out_id_t,3
36245,TYPE_DECL,cc,,,"struct
    {
        vlc_fourcc_t type;
        uint64_t     i_bitmap;    /* channels bitmap */
        es_out_id_t  *pp_es[64]; /* a max of 64 chans for CEA708 */
    }",5,input\es_out.c,es_out_id_t.cc,,false,100,es_out_id_t.cc,11
36258,TYPE_DECL,es_out_es_props_t,,,"typedef struct
{
    int         i_count;    /* es count */
    es_out_id_t *p_main_es; /* current main es */
    enum es_out_policy_e e_policy;

    /* Parameters used for es selection */
    bool        b_autoselect; /* if we want to select an es when no user prefs */
    int         i_id;       /* es id as set by es fmt.id */
    int         i_demux_id; /* same as previous, demuxer set default value */
    int         i_channel;  /* es number in creation order */
    char        **ppsz_language;
}",1,input\es_out.c,es_out_es_props_t,,false,114,es_out_es_props_t,4
36261,TYPE_DECL,e_policy,,,enum es_out_policy_e,5,input\es_out.c,es_out_es_props_t.es_out_policy_e,,false,118,es_out_policy_e,3
36269,TYPE_DECL,,,,"struct es_out_sys_t
{
    input_thread_t *p_input;

    /* */
    vlc_mutex_t   lock;

    /* all programs */
    int           i_pgrm;
    es_out_pgrm_t **pgrm;
    es_out_pgrm_t *p_pgrm;  /* Master program */

    /* all es */
    int         i_id;
    int         i_es;
    es_out_id_t **es;

    /* mode gestion */
    bool  b_active;
    int         i_mode;

    es_out_es_props_t video, audio, sub;

    /* es/group to select */
    int         i_group_id;

    /* delay */
    int64_t i_audio_delay;
    int64_t i_spu_delay;

    /* Clock configuration */
    mtime_t     i_pts_delay;
    mtime_t     i_pts_jitter;
    int         i_cr_average;
    int         i_rate;

    /* */
    bool        b_paused;
    mtime_t     i_pause_date;

    /* Current preroll */
    mtime_t     i_preroll_end;

    /* Used for buffering */
    bool        b_buffering;
    mtime_t     i_buffering_extra_initial;
    mtime_t     i_buffering_extra_stream;
    mtime_t     i_buffering_extra_system;

    /* Re...",1,input\es_out.c,es_out_sys_t,,false,128,es_out_sys_t,6
46659,TYPE_DECL,,input\es_out.h:<global>,NAMESPACE_BLOCK,<global>,1,input\es_out.h,input\es_out.h:<global>,,false,1,<global>,2
46662,TYPE_DECL,,,,"enum es_out_mode_e
{
    ES_OUT_MODE_NONE,   /* don't select anything */
    ES_OUT_MODE_ALL,    /* eg for stream output */
    ES_OUT_MODE_AUTO,   /* best audio/video or for input follow audio-track, sub-track */
    ES_OUT_MODE_PARTIAL,/* select programs given after --programs */
    ES_OUT_MODE_END     /* mark the es_out as dead */
}",1,input\es_out.h,es_out_mode_e,,false,30,es_out_mode_e,1
46668,TYPE_DECL,,,,"enum es_out_query_private_e
{
    /* set/get mode */
    ES_OUT_SET_MODE = ES_OUT_PRIVATE_START,         /* arg1= int                            */

    /* Get date to wait before demuxing more data */
    ES_OUT_GET_WAKE_UP,                             /* arg1=mtime_t*            res=cannot fail */

    /* Wrapper for some ES command to work with id */
    ES_OUT_SET_ES_BY_ID,
    ES_OUT_RESTART_ES_BY_ID,
    ES_OUT_SET_ES_DEFAULT_BY_ID,
    ES_OUT_GET_ES_OBJECTS_BY_ID,                    /* arg1=int id, vlc_object_t **dec, vout_thread_t **, audio_output_t ** res=can fail*/

    /* Stop all selected ES and save the stopped state in a context. free the
     * context or call ES_OUT_STOP_ALL_ES */
    ES_OUT_STOP_ALL_ES,                             /* arg1=void ** */
    /* Start all ES from the context returned by ES_OUT_STOP_ALL_ES */
    ES_OUT_START_ALL_ES,                            /* arg1=void * */

    /* Get buffering state */
    ES_OUT_GET_BUFFERING,                       ...",1,input\es_out.h,es_out_query_private_e,,false,39,es_out_query_private_e,2
46977,TYPE_DECL,,input\es_out_timeshift.c:<global>,NAMESPACE_BLOCK,<global>,1,input\es_out_timeshift.c,input\es_out_timeshift.c:<global>,,false,1,<global>,18
46980,TYPE_DECL,,,,"enum
{
    C_ADD,
    C_SEND,
    C_DEL,
    C_CONTROL,
}",1,input\es_out_timeshift.c,anonymous_enum_0,,false,64,anonymous_enum_0,1
46985,TYPE_DECL,ts_cmd_add_t,,,"typedef struct attribute_packed
{
    es_out_id_t *p_es;
    es_format_t *p_fmt;
}",1,input\es_out_timeshift.c,ts_cmd_add_t,,false,72,ts_cmd_add_t,2
46989,TYPE_DECL,ts_cmd_del_t,,,"typedef struct attribute_packed
{
    es_out_id_t *p_es;
}",1,input\es_out_timeshift.c,ts_cmd_del_t,,false,78,ts_cmd_del_t,4
46992,TYPE_DECL,ts_cmd_send_t,,,"typedef struct attribute_packed
{
    es_out_id_t *p_es;
    block_t *p_block;
    int     i_offset;  /* We do not use file > INT_MAX */
}",1,input\es_out_timeshift.c,ts_cmd_send_t,,false,83,ts_cmd_send_t,6
46997,TYPE_DECL,ts_cmd_control_t,,,"typedef struct attribute_packed
{
    int  i_query;

    union
    {
        bool b_bool;
        int  i_int;
        int64_t i_i64;
        es_out_id_t *p_es;
        struct
        {
            int     i_int;
            int64_t i_i64;
        } int_i64;
        struct
        {
            int        i_int;
            vlc_meta_t *p_meta;
        } int_meta;
        struct
        {
            int       i_int;
            vlc_epg_t *p_epg;
        } int_epg;
        struct
        {
            int       i_int;
            vlc_epg_event_t *p_evt;
        } int_epg_evt;
        struct
        {
            es_out_id_t *p_es;
            bool        b_bool;
        } es_bool;
        struct
        {
            es_out_id_t *p_es;
            es_format_t *p_fmt;
        } es_fmt;
        struct
        {
            int i_cat;
            int i_policy;
        } es_policy;
        struct
        {
            /* FIXME Really too big (double make the whole thing too big) */
      ...",1,input\es_out_timeshift.c,ts_cmd_control_t,,false,90,ts_cmd_control_t,8
46999,TYPE_DECL,u,,,"union
    {
        bool b_bool;
        int  i_int;
        int64_t i_i64;
        es_out_id_t *p_es;
        struct
        {
            int     i_int;
            int64_t i_i64;
        } int_i64;
        struct
        {
            int        i_int;
            vlc_meta_t *p_meta;
        } int_meta;
        struct
        {
            int       i_int;
            vlc_epg_t *p_epg;
        } int_epg;
        struct
        {
            int       i_int;
            vlc_epg_event_t *p_evt;
        } int_epg_evt;
        struct
        {
            es_out_id_t *p_es;
            bool        b_bool;
        } es_bool;
        struct
        {
            es_out_id_t *p_es;
            es_format_t *p_fmt;
        } es_fmt;
        struct
        {
            int i_cat;
            int i_policy;
        } es_policy;
        struct
        {
            /* FIXME Really too big (double make the whole thing too big) */
            double  f_position;
            mtime_t i_time;
   ...",5,input\es_out_timeshift.c,ts_cmd_control_t.u,,false,94,ts_cmd_control_t.u,2
47004,TYPE_DECL,int_i64,,,"struct
        {
            int     i_int;
            int64_t i_i64;
        }",9,input\es_out_timeshift.c,ts_cmd_control_t.u.int_i64,,false,100,ts_cmd_control_t.u.int_i64,5
47008,TYPE_DECL,int_meta,,,"struct
        {
            int        i_int;
            vlc_meta_t *p_meta;
        }",9,input\es_out_timeshift.c,ts_cmd_control_t.u.int_meta,,false,105,ts_cmd_control_t.u.int_meta,7
47012,TYPE_DECL,int_epg,,,"struct
        {
            int       i_int;
            vlc_epg_t *p_epg;
        }",9,input\es_out_timeshift.c,ts_cmd_control_t.u.int_epg,,false,110,ts_cmd_control_t.u.int_epg,9
47016,TYPE_DECL,int_epg_evt,,,"struct
        {
            int       i_int;
            vlc_epg_event_t *p_evt;
        }",9,input\es_out_timeshift.c,ts_cmd_control_t.u.int_epg_evt,,false,115,ts_cmd_control_t.u.int_epg_evt,11
47020,TYPE_DECL,es_bool,,,"struct
        {
            es_out_id_t *p_es;
            bool        b_bool;
        }",9,input\es_out_timeshift.c,ts_cmd_control_t.u.es_bool,,false,120,ts_cmd_control_t.u.es_bool,13
47024,TYPE_DECL,es_fmt,,,"struct
        {
            es_out_id_t *p_es;
            es_format_t *p_fmt;
        }",9,input\es_out_timeshift.c,ts_cmd_control_t.u.es_fmt,,false,125,ts_cmd_control_t.u.es_fmt,15
47028,TYPE_DECL,es_policy,,,"struct
        {
            int i_cat;
            int i_policy;
        }",9,input\es_out_timeshift.c,ts_cmd_control_t.u.es_policy,,false,130,ts_cmd_control_t.u.es_policy,17
47032,TYPE_DECL,times,,,"struct
        {
            /* FIXME Really too big (double make the whole thing too big) */
            double  f_position;
            mtime_t i_time;
            mtime_t i_length;
        }",9,input\es_out_timeshift.c,ts_cmd_control_t.u.times,,false,135,ts_cmd_control_t.u.times,19
47037,TYPE_DECL,jitter,,,"struct
        {
            mtime_t i_pts_delay;
            mtime_t i_pts_jitter;
            int     i_cr_average;
        }",9,input\es_out_timeshift.c,ts_cmd_control_t.u.jitter,,false,142,ts_cmd_control_t.u.jitter,21
47044,TYPE_DECL,ts_cmd_t,,,"typedef struct attribute_packed
{
    int8_t  i_type;
    mtime_t i_date;
    union
    {
        ts_cmd_add_t     add;
        ts_cmd_del_t     del;
        ts_cmd_send_t    send;
        ts_cmd_control_t control;
    } u;
}",1,input\es_out_timeshift.c,ts_cmd_t,,false,151,ts_cmd_t,10
47047,TYPE_DECL,u,,,"union
    {
        ts_cmd_add_t     add;
        ts_cmd_del_t     del;
        ts_cmd_send_t    send;
        ts_cmd_control_t control;
    }",5,input\es_out_timeshift.c,ts_cmd_t.u,,false,155,ts_cmd_t.u,3
47054,TYPE_DECL,ts_storage_t,,,typedef struct ts_storage_t,1,input\es_out_timeshift.c,ts_storage_t,,false,164,ts_storage_t,12
47055,TYPE_DECL,ts_storage_t,,,typedef struct ts_storage_t ts_storage_t;,29,input\es_out_timeshift.c,ts_storage_t,,false,164,ts_storage_t,13
47056,TYPE_DECL,,,,"struct ts_storage_t
{
    ts_storage_t *p_next;

    /* */
#ifdef _WIN32
    char    *psz_file;  /* Filename */
#endif
    size_t  i_file_max; /* Max size in bytes */
    int64_t i_file_size;/* Current size in bytes */
    FILE    *p_filew;   /* FILE handle for data writing */
    FILE    *p_filer;   /* FILE handle for data reading */

    /* */
    int      i_cmd_r;
    int      i_cmd_w;
    int      i_cmd_max;
    ts_cmd_t *p_cmd;
}",1,input\es_out_timeshift.c,ts_storage_t,,false,165,ts_storage_t,14
